date,MSFT,AAPL,SLB
2017-09-07,71.8942,156.4306,60.6775
2017-09-08,71.546,153.8793,59.7471
2017-09-11,72.3004,156.6634,60.5854
2017-09-12,72.223,156.0426,61.1933
2017-09-13,72.7356,154.8688,61.6447
2017-09-14,72.3101,153.5398,62.3632
2017-09-15,72.8323,155.0919,61.9395
2017-09-18,72.6872,153.9181,62.5198
2017-09-19,72.958,153.9764,62.5383
2017-09-20,72.4745,151.396,62.2895
2017-09-21,71.7685,148.7963,62.7225
2017-09-22,71.9619,147.3412,63.3765
2017-09-25,70.8497,146.0413,64.1595
2017-09-26,70.8497,148.5538,63.3949
2017-09-27,71.4203,149.6111,63.6344
2017-09-28,71.4397,148.6896,63.7081
2017-09-29,72.0393,149.5044,64.2608
2017-10-02,72.1553,149.2037,63.8555
2017-10-03,71.8168,149.8536,63.616
2017-10-04,72.2327,148.8836,63.3949
2017-10-05,73.4706,150.7364,63.441
2017-10-06,73.4996,150.6491,62.9528
2017-10-09,73.7801,151.1729,62.9436
2017-10-10,73.7801,151.2311,62.9436
2017-10-11,73.9058,151.8616,62.4001
2017-10-12,74.5827,151.3281,61.9855
2017-10-13,74.9406,152.2885,61.875
2017-10-16,75.0953,155.0919,61.5342
2017-10-17,75.0373,155.6643,61.2578
2017-10-18,75.0566,154.9755,60.7143
2017-10-19,75.3467,151.3087,59.4155
2017-10-20,76.2171,151.5706,58.1719
2017-10-23,76.2365,151.493,57.0297
2017-10-24,76.2655,152.3952,57.5179
2017-10-25,76.0431,151.7258,58.439
2017-10-26,76.1688,152.6959,58.3746
2017-10-27,81.0526,158.167,58.5404
2017-10-30,81.13,161.7271,59.0562
2017-10-31,80.4434,163.9776,58.9549
2017-11-01,80.4434,161.892,59.2128
2017-11-02,81.2847,163.0755,58.264
2017-11-03,81.3718,167.334,58.568
2017-11-06,81.6909,169.0316,61.7921
2017-11-07,81.4975,169.5748,61.1933
2017-11-08,81.778,170.962,61.7737
2017-11-09,81.3234,170.6128,61.6171
2017-11-10,81.1107,170.0481,60.5577
2017-11-13,81.1687,169.3666,59.9129
2017-11-14,81.2847,166.8062,57.8311
2017-11-15,80.653,164.606,56.698
2017-11-16,80.8668,166.5726,56.4769
2017-11-17,80.0892,165.6477,57.0757
2017-11-20,80.2156,165.4822,56.8546
2017-11-21,81.3722,168.5586,57.002
2017-11-22,80.7793,170.3304,57.2415
2017-11-24,80.9251,170.3402,57.0481
2017-11-27,81.518,169.4834,56.523
2017-11-28,82.4997,168.4905,57.3797
2017-11-29,81.0029,164.9955,57.2507
2017-11-30,81.8096,167.3027,57.8955
2017-12-01,81.8971,166.5239,59.6274
2017-12-04,78.8063,165.307,59.5076
2017-12-05,79.3019,165.1512,58.9042
2017-12-06,80.4586,164.5379,57.623
2017-12-07,80.1767,164.8397,57.623
2017-12-08,81.7999,164.8884,58.9877
2017-12-11,82.8399,168.101,59.9346
2017-12-12,83.1801,167.1567,59.5819
2017-12-13,82.9565,167.7116,58.7649
2017-12-14,82.315,167.6629,57.9015
2017-12-15,84.4144,169.3666,57.6416
2017-12-18,83.9576,171.7518,59.0434
2017-12-19,83.423,169.9215,59.7768
2017-12-20,83.1217,169.7366,60.6031
2017-12-21,83.1023,170.3791,62.9982
2017-12-22,83.112,170.3791,62.6083
2017-12-26,83.0051,166.0566,62.7661
2017-12-27,83.3064,166.0858,63.0539
2017-12-28,83.3161,166.5531,62.6269
2017-12-29,83.1412,164.7521,62.5619
2018-01-02,83.5397,167.7019,64.5393
2018-01-03,83.9285,167.6727,66.2196
2018-01-04,84.6671,168.4515,67.8628
2018-01-05,85.7169,170.3694,68.327
2018-01-08,85.8043,169.7366,69.441
2018-01-09,85.746,169.7171,69.5339
2018-01-10,85.3572,169.6782,70.1837
2018-01-11,85.6099,170.642,71.5298
2018-01-12,87.0873,172.4041,72.3839
2018-01-16,85.8724,171.5279,71.6412
2018-01-17,87.6122,174.3609,71.6783
2018-01-18,87.5733,174.5166,70.8985
2018-01-19,87.4761,173.7378,70.9449
2018-01-22,89.041,172.3165,74.0735
2018-01-23,89.3228,172.3554,73.5351
2018-01-24,89.2451,169.61,72.5788
2018-01-25,89.7408,166.5823,71.7897
2018-01-26,91.4223,166.9717,72.0497
2018-01-29,91.2862,163.5157,70.9078
2018-01-30,90.1393,162.5519,69.1996
2018-01-31,92.3456,162.9997,68.3084
2018-02-01,91.6166,163.3404,70.1001
2018-02-02,89.2062,156.2531,68.4105
2018-02-05,85.5322,152.3492,66.2382
2018-02-06,88.7688,158.7161,66.4158
2018-02-07,87.097,155.3184,65.2098
2018-02-08,82.626,151.0446,63.0127
2018-02-09,85.7072,152.8921,60.9466
2018-02-12,86.6305,159.0504,62.4892
2018-02-13,87.3109,160.6438,61.6291
2018-02-14,88.678,163.6056,61.5823
2018-02-15,90.4846,169.0992,61.9002
2018-02-16,89.8401,168.5518,61.9656
2018-02-20,90.5432,167.9848,61.3393
2018-02-21,89.342,167.2224,60.208
2018-02-22,89.5764,168.6202,60.7316
2018-02-23,91.8517,171.5527,62.1713
2018-02-26,93.1798,174.9447,62.3864
2018-02-27,91.9884,174.3777,62.5546
2018-02-28,91.5685,174.1138,61.3673
2018-03-01,90.6701,171.064,60.9747
2018-03-02,90.8654,172.2468,61.2084
2018-03-05,91.4416,172.8431,61.8535
2018-03-06,91.1291,172.6964,62.2929
2018-03-07,91.6564,171.0933,61.9189
2018-03-08,92.213,172.9604,62.3957
2018-03-09,94.2735,175.932,64.3029
2018-03-12,94.4981,177.6328,63.6578
2018-03-13,92.1935,175.9222,62.7697
2018-03-14,91.6466,174.4266,62.1059
2018-03-15,91.9689,174.6319,61.0962
2018-03-16,92.379,174.0161,61.7974
2018-03-19,90.7092,171.3572,60.4885
2018-03-20,90.9435,171.2986,61.2925
2018-03-21,90.3088,167.4179,63.3306
2018-03-22,87.6819,165.0523,61.2551
2018-03-23,85.1332,161.2303,59.965
2018-03-26,91.5783,168.8842,60.2641
2018-03-27,87.3695,164.5538,60.2828
2018-03-28,87.2913,162.7356,59.0955
2018-03-29,89.1272,164.0064,60.5633
2018-04-02,86.4418,162.9311,59.3479
2018-04-03,87.6038,164.6027,60.5726
2018-04-04,90.1623,167.7502,60.5913
2018-04-05,90.2111,168.9135,61.4888
2018-04-06,88.1116,164.5929,60.1706
2018-04-09,88.6389,166.2253,60.0771
2018-04-10,90.6994,169.3534,62.3677
2018-04-11,89.7034,168.5616,63.153
2018-04-12,91.383,170.2234,63.1623
2018-04-13,90.8947,170.8,63.5269
2018-04-16,91.9591,171.8656,64.0598
2018-04-17,93.8145,174.2311,64.1907
2018-04-18,94.1758,173.8401,65.7614
2018-04-19,93.8536,168.9135,65.7053
2018-04-20,92.7696,161.9927,64.7236
2018-04-23,93.1114,161.5235,64.4245
2018-04-24,90.9338,159.2753,63.8355
2018-04-25,90.1428,159.9693,64.6021
2018-04-26,92.047,160.5265,64.948
2018-04-27,93.5704,158.6692,64.5834
2018-04-30,91.3244,161.543,64.0972
2018-05-01,92.7696,165.2967,63.9477
2018-05-02,91.3146,172.5987,64.1907
2018-05-03,91.8615,172.9115,63.3119
2018-05-04,92.9259,179.6954,64.3123
2018-05-07,93.961,180.9955,64.7049
2018-05-08,93.5606,181.8655,65.0135
2018-05-09,94.6641,183.146,66.2662
2018-05-10,95.6113,185.7657,66.4906
2018-05-11,95.4063,185.0592,66.4532
2018-05-14,95.7285,184.6274,66.9394
2018-05-15,95.0352,182.9495,66.9394
2018-05-16,95.2803,184.6569,68.3511
2018-05-17,94.329,183.4892,69.5851
2018-05-18,94.5056,182.8219,69.4543
2018-05-21,95.7217,184.1172,70.1461
2018-05-22,95.6236,183.656,68.9307
2018-05-23,96.7613,184.8335,68.6689
2018-05-24,96.418,184.6274,66.5841
2018-05-25,96.4671,185.0494,64.1346
2018-05-29,96.1238,184.3821,63.6391
2018-05-30,97.0457,183.9896,64.9574
2018-05-31,96.9378,183.3714,64.2001
2018-06-01,98.8503,186.6783,64.4712
2018-06-04,99.7134,188.2386,64.5741
2018-06-05,100.2234,189.6908,64.4705
2018-06-06,100.5176,190.3483,64.8754
2018-06-07,98.9386,189.838,65.544
2018-06-08,99.6741,188.111,65.3839
2018-06-11,99.1053,187.6498,65.7983
2018-06-12,99.3603,188.6801,64.6023
2018-06-13,98.9091,187.1297,64.009
2018-06-14,99.4682,187.2278,64.348
2018-06-15,98.203,185.3045,62.9354
2018-06-18,98.919,185.2064,63.1332
2018-06-19,98.919,182.2135,61.8713
2018-06-20,99.9095,183.0083,61.73
2018-06-21,99.1936,181.9878,61.0143
2018-06-22,98.4776,181.4579,62.7
2018-06-25,96.4965,178.7594,61.617
2018-06-26,97.1732,180.9771,62.1726
2018-06-27,95.6628,180.7122,62.9166
2018-06-28,96.7319,182.027,63.105
2018-06-29,96.7123,181.6444,63.1238
2018-07-02,98.0853,183.6756,61.4099
2018-07-03,97.1438,180.4766,62.0031
2018-07-05,97.8401,181.9289,62.5588
2018-07-06,99.2132,184.4508,63.1238
2018-07-09,99.8899,187.0119,64.3574
2018-07-10,100.1547,186.7863,65.4404
2018-07-11,100.0174,184.3625,64.3574
2018-07-12,102.1849,187.4535,63.5381
2018-07-13,103.401,187.7479,64.1126
2018-07-16,102.891,187.3358,63.4911
2018-07-17,103.911,187.8656,62.8507
2018-07-18,103.097,186.8353,63.152
2018-07-19,102.3908,188.2876,63.0202
2018-07-20,104.2248,187.8558,62.2386
2018-07-23,105.8921,188.0227,61.909
2018-07-24,105.5881,189.3866,61.7018
2018-07-25,108.6971,191.1726,61.9466
2018-07-26,107.5104,190.574,62.9637
2018-07-27,105.6077,187.4044,63.1332
2018-07-30,103.3422,186.3545,63.6417
2018-07-31,104.0385,186.7274,63.5852
2018-08-01,104.2346,197.7275,62.7754
2018-08-02,105.4998,203.5072,62.0973
2018-08-03,105.9608,204.096,62.0502
2018-08-06,106.049,205.1558,61.909
2018-08-07,106.7846,203.2325,62.7942
2018-08-08,107.3829,203.3699,62.5399
2018-08-09,107.5594,204.9693,61.5888
2018-08-10,106.9023,204.3588,62.1915
2018-08-13,106.1275,205.6783,61.1838
2018-08-14,107.4515,206.5449,61.0237
2018-08-15,105.9944,207.0274,58.66
2018-08-16,105.9747,210.0603,58.8484
2018-08-17,105.9157,214.2552,59.1685
2018-08-20,105.2167,212.1676,59.7995
2018-08-21,104.3404,211.754,60.9861
2018-08-22,105.4037,211.7639,61.2968
2018-08-23,105.896,212.1972,60.8825
2018-08-24,106.723,212.8569,61.4475
2018-08-27,107.9044,214.6097,61.0708
2018-08-28,108.5542,216.3428,60.3363
2018-08-29,110.287,219.5727,60.7318
2018-08-30,110.2181,221.5914,60.5905
2018-08-31,110.5922,224.1517,59.4793
2018-09-04,109.9818,224.8705,58.7769
2018-09-05,106.8116,223.4033,57.9226
2018-09-06,107.0577,219.6909,57.1537
2018-09-07,106.5359,217.9184,56.6696
2018-09-10,107.6878,214.9938,56.9354
2018-09-11,109.519,220.4294,57.2581
2018-09-12,109.9818,217.6919,57.7327
2018-09-13,111.1632,222.9503,57.9226
2018-09-14,111.6161,220.4196,58.1219
2018-09-17,110.4051,214.5507,57.8751
2018-09-18,111.4586,214.9052,57.8941
2018-09-19,109.9719,215.0331,58.1219
2018-09-20,111.813,216.6678,58.4446
2018-09-21,112.4923,214.334,58.027
2018-09-24,112.896,217.4162,58.4731
2018-09-25,112.6794,218.7948,59.3559
2018-09-26,112.2167,217.0518,57.7897
2018-09-27,112.64,221.5126,58.0649
2018-09-28,112.6006,222.2905,57.8276
2018-10-01,113.8214,223.7873,58.4636
2018-10-02,113.3686,225.7765,58.7484
2018-10-03,113.3882,228.5238,59.4413
2018-10-04,111.0451,224.5062,59.6597
2018-10-05,110.3953,220.8627,59.8021
2018-10-08,109.1351,220.3507,59.7451
2018-10-09,110.5233,223.4033,59.9065
2018-10-10,104.5176,213.0539,57.7327
2018-10-11,104.2715,211.1731,56.119
2018-10-12,107.8749,218.716,56.3184
2018-10-15,105.9353,214.0386,56.5272
2018-10-16,109.2827,218.7554,56.6506
2018-10-17,108.9972,217.8101,56.2329
2018-10-18,106.8214,212.7191,55.464
2018-10-19,106.979,215.9588,55.502
2018-10-22,107.9339,217.2783,53.9263
2018-10-23,106.4276,219.3265,52.2936
2018-10-24,100.737,211.8033,50.3192
2018-10-25,106.6245,216.4413,50.5944
2018-10-26,105.3053,212.9948,50.2147
2018-10-29,102.2434,208.9969,48.8384
2018-10-30,102.1252,210.0406,49.6642
2018-10-31,105.1576,215.5157,48.7055
2018-11-01,104.2813,218.8243,49.0377
2018-11-02,104.5176,204.3096,48.7909
2018-11-05,105.8467,198.5096,49.3225
2018-11-06,106.0535,200.6563,49.4364
2018-11-07,110.2279,206.7418,49.6642
2018-11-08,110.0211,206.0205,48.9618
2018-11-09,107.8749,202.0481,47.8416
2018-11-12,105.2167,191.8701,46.9399
2018-11-13,105.2856,189.9531,44.937
2018-11-14,103.7925,184.5874,45.3831
2018-11-15,106.0766,189.1428,45.6394
2018-11-16,107.0753,191.2377,45.7723
2018-11-19,103.4464,183.6585,45.8577
2018-11-20,100.5691,174.8837,44.5193
2018-11-21,101.9534,174.6861,45.2217
2018-11-23,101.9138,170.2493,44.0162
2018-11-26,105.2757,172.5517,44.263
2018-11-27,105.9382,172.1762,43.8548
2018-11-28,109.8735,178.7968,44.0542
2018-11-29,108.954,177.4233,43.5701
2018-11-30,109.6461,176.4648,42.8107
2018-12-03,110.8326,182.6309,43.9498
2018-12-04,107.3027,174.5972,42.3376
2018-12-06,107.9652,172.6505,40.6103
2018-12-07,103.6442,166.4943,41.3013
2018-12-10,106.3831,167.5911,40.2745
2018-12-11,107.3719,166.6326,39.574
2018-12-12,107.8564,167.097,39.7659
2018-12-13,108.2223,168.9251,39.3629
2018-12-14,104.8406,163.5199,37.5204
2018-12-17,101.7358,161.9982,37.4725
2018-12-18,102.8037,164.1029,36.3113
2018-12-19,102.5269,158.9843,36.2634
2018-12-20,100.3713,154.9724,34.7376
2018-12-21,97.1281,148.9446,34.2578
2018-12-24,93.0741,145.0908,33.7684
2018-12-26,99.432,155.3083,35.131
2018-12-27,100.045,154.3004,34.8623
2018-12-28,99.2639,154.3795,35.1214
2018-12-31,100.4306,155.8716,34.6224
2019-01-02,99.9857,156.0495,35.6972
2019-01-03,96.3074,140.5058,36.081
2019-01-04,100.7866,146.5039,37.5108
2019-01-07,100.9151,146.1778,38.5472
2019-01-08,101.6468,148.9644,39.027
2019-01-09,103.1004,151.4941,39.574
2019-01-10,102.4379,151.9783,39.9674
2019-01-11,101.6468,150.4862,40.0538
2019-01-14,100.9053,148.2233,39.6507
2019-01-15,103.8321,151.2569,40.0346
2019-01-16,104.1979,153.1048,39.5836
2019-01-17,104.9296,154.0139,39.6987
2019-01-18,106.5018,154.9625,42.923
2019-01-22,104.4945,151.4842,42.1841
2019-01-23,105.513,152.0968,41.5604
2019-01-24,105.0087,150.8913,41.8003
2019-01-25,105.9678,155.8914,43.1821
2019-01-28,103.9013,154.4487,42.4528
2019-01-29,101.7853,152.8478,42.2225
2019-01-30,105.1867,163.2926,43.1821
2019-01-31,103.2586,164.4686,42.424
2019-02-01,101.6271,164.5476,42.7599
2019-02-04,104.5539,169.2216,42.7982
2019-02-05,106.0173,172.1169,43.3164
2019-02-06,104.8406,172.1762,43.2493
2019-02-07,104.0891,168.9153,41.7043
2019-02-08,104.4846,169.1137,41.0518
2019-02-11,104.0694,168.1412,41.925
2019-02-12,105.691,169.5901,42.7695
2019-02-13,105.6119,168.8855,43.119
2019-02-14,105.7009,169.5008,42.8472
2019-02-15,107.0061,169.1237,43.6335
2019-02-19,106.9566,169.6298,44.2062
2019-02-20,106.4005,170.7214,44.5556
2019-02-21,108.6447,169.7588,43.4102
2019-02-22,110.1938,171.6543,43.0607
2019-02-25,110.8095,172.9047,43.4781
2019-02-26,111.5741,173.0039,43.0122
2019-02-27,111.3854,173.5398,43.051
2019-02-28,111.2464,171.8329,42.7695
2019-03-01,111.7429,173.639,43.8664
2019-03-04,111.4748,174.5124,43.915
2019-03-05,110.9187,174.1948,43.4781
2019-03-06,110.9683,173.1925,42.0997
2019-03-07,109.6179,171.1878,41.2455
2019-03-08,109.737,171.5947,40.0807
2019-03-11,112.0408,177.5391,40.8475
2019-03-12,112.8253,179.5339,41.3426
2019-03-13,113.6991,180.3278,41.8862
2019-03-14,113.7885,182.3324,41.8279
2019-03-15,115.0993,184.7042,41.1484
2019-03-18,116.7476,186.5898,42.09
2019-03-19,116.8271,185.1111,41.9832
2019-03-20,116.698,186.7287,42.9928
2019-03-21,119.3791,193.606,42.9248
2019-03-22,116.2313,189.5967,41.2261
2019-03-25,116.837,187.3043,41.2261
2019-03-26,117.0853,185.3691,41.7891
2019-03-27,115.9532,187.0363,41.4299
2019-03-28,116.1121,187.2844,42.3424
2019-03-29,117.1151,188.5051,42.2939
2019-04-01,118.1875,189.7853,43.449
2019-04-02,118.3563,192.5441,43.1869
2019-04-03,119.1309,193.864,42.3133
2019-04-04,118.5251,194.2014,42.8084
2019-04-05,119.0514,195.5015,43.682
2019-04-08,119.0911,198.5779,44.8177
2019-04-09,118.4457,197.9825,44.245
2019-04-10,119.3493,199.0939,44.2159
2019-04-11,119.4883,197.4366,43.9829
2019-04-12,120.104,197.3572,44.313
2019-04-15,120.2033,197.7145,45.041
2019-04-16,119.9253,197.7343,45.9535
2019-04-17,120.9183,201.5848,46.0214
2019-04-18,122.5071,202.3093,44.2256
2019-04-22,122.8943,202.9742,44.5071
2019-04-23,124.5626,205.9017,44.5459
2019-04-24,124.1356,205.5842,42.9443
2019-04-25,128.2466,203.7185,42.0318
2019-04-26,128.9815,202.7459,42.0318
2019-04-29,128.8623,203.0536,42.158
2019-04-30,129.6865,199.1435,41.4299
2019-05-01,126.9855,208.9186,40.1583
2019-05-02,125.3272,207.5591,39.9156
2019-05-03,127.9984,210.1393,40.0709
2019-05-06,127.2536,206.8941,40.0321
2019-05-07,124.642,201.3169,39.4109
2019-05-08,124.6321,201.3566,39.0905
2019-05-09,124.6222,199.1932,39.0905
2019-05-10,126.2408,196.4337,38.4013
2019-05-13,122.4872,185.017,37.0423
2019-05-14,123.8576,187.9459,37.8577
2019-05-15,125.6017,190.1974,38.1781
2019-05-16,128.5021,189.3605,38.6925
2019-05-17,127.645,188.2846,37.8771
2019-05-20,125.8011,182.397,37.9742
2019-05-21,126.4788,185.8937,38.3431
2019-05-22,127.2463,182.0882,37.2171
2019-05-23,125.7612,178.98,36.392
2019-05-24,125.821,178.2926,35.9163
2019-05-28,125.7413,177.5554,35.431
2019-05-29,124.5253,176.7086,35.1203
2019-05-30,125.3127,177.6251,34.1496
2019-05-31,123.2695,174.4073,33.674
2019-06-03,119.4423,172.644,34.4505
2019-06-04,122.7512,178.9601,35.1791
2019-06-05,125.4124,181.8491,34.4013
2019-06-06,127.3958,184.5189,34.5096
2019-06-07,130.9639,189.4303,35.0511
2019-06-10,132.1599,191.8511,34.9231
2019-06-11,131.6616,194.0726,36.1243
2019-06-12,131.0536,193.455,35.0314
2019-06-13,131.8808,193.4151,36.2228
2019-06-14,132.0104,192.0105,35.376
2019-06-17,132.4091,193.1561,36.0948
2019-06-18,134.7114,197.6989,36.3606
2019-06-19,135.2397,197.121,35.9471
2019-06-20,136.4955,198.705,37.6603
2019-06-21,136.5154,198.0276,38.2806
2019-06-24,137.3227,197.8284,38.0541
2019-06-25,132.9872,194.8298,37.9852
2019-06-26,133.4855,199.0437,38.4184
2019-06-27,133.7048,198.984,38.507
2019-06-28,133.5154,197.1709,39.1273
2019-07-01,135.2297,200.7871,38.7138
2019-07-02,136.1267,201.9626,38.5759
2019-07-03,137.0038,203.6363,38.8812
2019-07-05,136.6051,203.457,38.9599
2019-07-08,136.5054,199.2629,39.275
2019-07-09,136.0071,200.4783,39.5802
2019-07-10,137.3925,202.4608,39.9937
2019-07-11,137.9407,200.9864,40.3383
2019-07-12,138.439,202.5305,40.1808
2019-07-15,138.439,204.4333,39.846
2019-07-16,136.625,203.726,39.4522
2019-07-17,135.8177,202.5803,38.0344
2019-07-18,135.9672,204.8816,38.1821
2019-07-19,136.1666,201.8232,38.1132
2019-07-22,137.9706,206.4357,38.8812
2019-07-23,138.8277,208.0495,39.1371
2019-07-24,140.253,207.8802,39.7082
2019-07-25,139.7247,206.2364,39.3341
2019-07-26,140.8709,206.9537,39.3931
2019-07-29,140.5619,208.8863,38.6055
2019-07-30,139.8842,207.9897,38.9402
2019-07-31,135.8177,212.2336,39.3538
2019-08-01,137.6018,207.6411,37.9163
2019-08-02,136.4456,203.2478,36.8431
2019-08-05,131.7712,192.6082,35.4351
2019-08-06,134.243,196.2543,34.9133
2019-08-07,134.831,198.2866,34.2044
2019-08-08,138.429,202.66,34.6671
2019-08-09,137.253,200.99,33.9976
2019-08-12,135.3393,200.48,33.7416
2019-08-13,138.14,208.97,34.0961
2019-08-14,133.98,202.75,31.8414
2019-08-15,133.68,201.74,31.162
2019-08-16,136.13,206.5,32.2155
2019-08-19,138.41,210.35,33.5742
2019-08-20,137.26,210.36,33.3773
2019-08-21,138.79,212.64,33.1706
2019-08-22,137.78,212.46,33.1903
2019-08-23,133.39,202.64,31.5362
2019-08-26,135.45,206.49,31.103
2019-08-27,135.74,204.16,30.7682
2019-08-28,135.56,205.53,31.1325
2019-08-29,138.12,209.01,31.7626
2019-08-30,137.86,208.74,31.93
2019-09-03,136.04,205.7,31.72
2019-09-04,137.63,209.19,32.98
2019-09-05,140.05,213.28,34.06
2019-09-06,139.1,213.26,34.2
2019-09-09,137.52,214.17,36.23
2019-09-10,136.08,216.7,37.46
2019-09-11,136.12,223.59,37.32
2019-09-12,137.52,223.09,36.9
2019-09-13,137.32,218.75,37.33
2019-09-16,136.33,219.9,39.31
2019-09-17,137.39,220.7,38.17
2019-09-18,138.52,222.77,38.03
2019-09-19,141.07,220.96,37.76
2019-09-20,139.44,217.73,37.3
2019-09-23,139.14,218.72,37.33
2019-09-24,137.38,217.68,35.56
2019-09-25,139.36,221.03,35.24
2019-09-26,139.54,219.89,34.54
2019-09-27,137.73,218.82,34.33
2019-09-30,139.03,223.97,34.17
2019-10-01,137.07,224.59,32.7
2019-10-02,134.65,218.96,31.76
2019-10-03,136.28,220.82,32.05
2019-10-04,138.12,227.01,31.88
2019-10-07,137.12,227.06,31.8
2019-10-08,135.67,224.4,30.71
2019-10-09,138.24,227.03,30.9
2019-10-10,139.1,230.09,31.07
2019-10-11,139.68,236.21,32.48
2019-10-14,139.55,235.87,32.57
2019-10-15,141.57,235.32,32.81
2019-10-16,140.41,234.37,31.95
2019-10-17,139.69,235.28,31.89
2019-10-18,137.41,236.41,32.31
2019-10-21,138.43,240.51,33.59
2019-10-22,136.37,239.96,34.82
2019-10-23,137.24,243.18,35.33
