date,airline,origin,dest,dep_time,arr_time,cancelled,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-10-28,AA,CLT,ORD,1316,1428,0,99.0,599.0,0,0,0,0,0
2018-10-28,AA,CLT,BOS,1329,1544,0,103.0,728.0,0,0,0,0,0
2018-10-28,AA,LAS,DCA,1331,2100,0,233.0,2089.0,0,0,0,0,0
2018-10-28,DL,SEA,SFO,1347,1606,0,109.0,679.0,8,0,0,0,40
2018-10-28,UA,BOS,EWR,1350,1523,0,46.0,200.0,0,0,0,0,0
2018-10-28,DL,DTW,MSP,1352,1442,0,80.0,528.0,0,0,0,0,0
2018-10-28,WN,ATL,DEN,1400,1515,0,180.0,1199.0,0,0,0,0,0
2018-10-28,MQ,DTW,LGA,1418,1608,0,78.0,502.0,0,0,0,0,0
2018-10-28,AA,IAH,DFW,1427,1544,0,42.0,224.0,0,0,0,0,0
2018-10-28,UA,DEN,LAS,1430,1526,0,90.0,628.0,0,0,0,0,0
2018-10-28,DL,EWR,ATL,1439,1657,0,109.0,746.0,309,0,0,0,0
2018-10-28,AS,SFO,EWR,1445,2309,0,285.0,2565.0,0,0,0,0,0
2018-10-28,OO,DCA,ORD,1445,1600,0,113.0,612.0,0,0,3,0,25
2018-10-28,AA,LAS,ORD,1458,2039,0,185.0,1514.0,10,0,0,0,10
2018-10-28,DL,MSP,EWR,1505,1848,0,133.0,1008.0,0,0,0,0,0
2018-10-28,DL,MSP,BOS,1506,1900,0,139.0,1124.0,0,0,0,0,0
2018-10-28,AA,PHX,PHL,1518,2246,0,242.0,2075.0,0,0,0,0,0
2018-10-28,OH,DTW,CLT,1529,1729,0,72.0,500.0,0,0,0,0,0
2018-10-28,DL,JFK,MCO,1530,1825,0,138.0,944.0,0,0,0,0,0
2018-10-28,DL,SEA,MSP,1530,2042,0,151.0,1399.0,0,0,0,0,0
2018-10-28,AA,ORD,CLT,1546,1847,0,76.0,599.0,0,0,2,0,41
2018-10-28,B6,MCO,EWR,1549,1835,0,129.0,937.0,0,0,29,0,0
2018-10-28,AA,PHL,MCO,1549,1830,0,121.0,861.0,0,0,0,0,0
2018-10-28,UA,ORD,MSP,1552,1723,0,59.0,334.0,0,0,0,0,0
2018-10-28,AA,LGA,CLT,1555,1808,0,85.0,544.0,0,0,0,0,0
2018-10-28,B6,JFK,SFO,1600,1947,0,355.0,2586.0,0,0,0,0,0
2018-10-28,YV,PHX,IAH,1600,2031,0,135.0,1009.0,0,0,0,0,0
2018-10-28,YX,EWR,DCA,1600,1723,0,42.0,199.0,0,0,0,0,0
2018-10-28,AA,PHL,SFO,1605,1915,0,335.0,2521.0,0,0,0,0,0
2018-10-28,UA,PHX,IAH,1615,2042,0,131.0,1009.0,0,0,0,0,0
2018-10-28,UA,EWR,BOS,1615,1728,0,38.0,200.0,0,0,0,0,0
2018-10-28,DL,MSP,MCO,1620,2040,0,147.0,1310.0,0,0,0,0,0
2018-10-28,UA,DFW,ORD,1623,1843,0,120.0,801.0,0,0,0,0,0
2018-10-28,OO,JFK,ORD,1625,1816,0,112.0,740.0,0,0,0,0,0
2018-10-28,UA,LAS,DEN,1626,1915,0,83.0,628.0,0,0,0,0,0
2018-10-28,UA,IAH,EWR,1630,2057,0,171.0,1400.0,0,0,0,0,0
2018-10-28,AA,DFW,SEA,1635,1853,0,228.0,1660.0,0,0,0,0,0
2018-10-28,AA,DEN,DFW,1636,1937,0,80.0,641.0,0,0,0,0,0
2018-10-28,AA,CLT,BOS,1639,1900,0,100.0,728.0,0,0,0,0,0
2018-10-28,OO,ATL,ORD,1650,1806,0,105.0,606.0,0,0,31,0,0
2018-10-28,YX,DCA,ATL,1659,1901,0,87.0,547.0,0,0,0,0,0
2018-10-28,UA,SFO,EWR,1700,112,0,278.0,2565.0,0,0,0,0,0
2018-10-28,UA,ORD,LGA,1700,2010,0,101.0,733.0,0,0,0,0,0
2018-10-28,YX,LGA,DCA,1700,1828,0,44.0,214.0,0,0,0,0,0
2018-10-28,DL,BOS,DTW,1714,1925,0,97.0,632.0,0,0,0,0,0
2018-10-28,DL,ATL,SFO,1715,1934,0,295.0,2139.0,0,0,0,0,0
2018-10-28,DL,ATL,LGA,1730,1939,0,101.0,762.0,0,0,0,0,0
2018-10-28,WN,DEN,DTW,1735,2220,0,138.0,1123.0,0,0,0,0,0
2018-10-28,UA,DEN,IAH,1735,2050,0,105.0,862.0,0,0,0,0,0
2018-10-28,B6,MSP,BOS,1737,2130,0,141.0,1124.0,0,0,0,0,0
2018-10-28,AA,DFW,LGA,1740,2200,0,162.0,1389.0,0,0,0,0,0
2018-10-28,DL,ATL,SEA,1748,2015,0,309.0,2182.0,0,0,0,0,0
2018-10-28,AS,EWR,LAX,1755,2111,0,324.0,2454.0,0,0,0,0,0
2018-10-28,UA,ORD,DFW,1759,2028,0,108.0,801.0,0,0,0,0,0
2018-10-28,AA,BOS,DCA,1800,1945,0,86.0,399.0,0,0,0,0,0
2018-10-28,UA,SFO,IAH,1805,2343,0,182.0,1635.0,0,0,0,0,0
2018-10-28,NK,LAX,IAH,1815,2336,0,170.0,1379.0,0,0,0,0,0
2018-10-28,NK,LAS,MSP,1825,2331,0,154.0,1299.0,0,0,0,0,0
2018-10-28,AA,DFW,ORD,1830,2055,0,109.0,801.0,0,0,15,0,0
2018-10-28,AS,LAX,SFO,1830,2005,0,54.0,337.0,21,0,6,0,34
2018-10-28,AA,DCA,BOS,1830,2006,0,63.0,399.0,0,0,0,0,0
2018-10-28,DL,EWR,ATL,1855,2121,0,111.0,746.0,0,0,0,0,0
2018-10-28,AA,LGA,CLT,1859,2109,0,91.0,544.0,0,0,0,0,0
2018-10-28,YX,DCA,LGA,1900,2030,0,41.0,214.0,0,0,0,0,0
2018-10-28,DL,LGA,ATL,1900,2139,0,120.0,762.0,0,0,0,0,0
2018-10-28,AS,ORD,LAX,1900,2140,0,230.0,1744.0,0,0,0,0,0
2018-10-28,YX,DFW,LGA,1901,2327,0,163.0,1389.0,0,0,0,0,0
2018-10-28,UA,DEN,IAH,1904,2218,0,105.0,862.0,0,0,0,0,0
2018-10-28,YV,DCA,IAH,1910,2146,0,172.0,1208.0,0,0,0,0,0
2018-10-28,AA,DTW,DFW,1927,2125,0,134.0,986.0,0,0,0,0,0
2018-10-28,F9,DEN,ORD,1939,2307,0,115.0,888.0,72,0,0,0,0
2018-10-28,UA,IAH,PHL,1942,2351,0,168.0,1325.0,0,0,0,0,0
2018-10-28,DL,LGA,BOS,2000,2132,0,42.0,184.0,0,0,0,0,0
2018-10-28,B6,MCO,EWR,2000,2234,0,121.0,937.0,0,0,230,0,5
2018-10-28,B6,JFK,DEN,2000,2245,0,227.0,1626.0,0,0,0,0,0
2018-10-28,AA,ORD,DEN,2017,2154,0,130.0,888.0,71,0,0,0,0
2018-10-28,UA,SFO,PHX,2018,2211,0,90.0,651.0,20,0,32,0,0
2018-10-28,AA,CLT,LGA,2026,2221,0,74.0,544.0,0,0,0,0,0
2018-10-28,AS,SEA,SFO,2050,2315,0,116.0,679.0,0,0,17,0,0
2018-10-28,AA,LAS,LAX,2052,2214,0,44.0,236.0,0,0,0,0,0
2018-10-28,AS,SFO,EWR,2130,554,0,278.0,2565.0,0,0,10,0,5
2018-10-28,AA,PHL,MSP,2130,2330,0,137.0,980.0,0,0,0,0,0
2018-10-28,F9,PHL,DEN,2134,2343,0,213.0,1558.0,0,0,22,0,0
2018-10-28,UA,EWR,LAS,2140,19,0,294.0,2227.0,81,0,0,0,0
2018-10-28,YX,DCA,LGA,2200,2313,0,45.0,214.0,0,0,0,0,0
2018-10-28,F9,DEN,SEA,2207,5,0,157.0,1024.0,19,0,0,0,0
2018-10-28,B6,LAS,BOS,2221,615,0,267.0,2381.0,0,0,0,0,0
2018-10-28,DL,LAX,JFK,2240,705,0,280.0,2475.0,0,0,0,0,0
2018-10-28,UA,SFO,MCO,2330,738,0,274.0,2446.0,0,0,0,0,0
2018-10-28,B6,LAS,JFK,2354,742,0,260.0,2248.0,0,0,0,0,0
2018-10-29,AA,EWR,DFW,500,752,0,187.0,1372.0,0,0,0,0,0
2018-10-29,UA,BOS,IAH,530,844,0,222.0,1597.0,0,0,0,0,0
2018-10-29,AA,EWR,ORD,547,726,0,115.0,719.0,0,0,0,0,0
2018-10-29,AA,ATL,ORD,557,709,0,102.0,606.0,0,0,0,0,0
2018-10-29,DL,PHL,ATL,600,807,0,102.0,666.0,0,0,0,0,0
2018-10-29,NK,LAX,LAS,600,711,0,45.0,236.0,0,0,0,0,0
2018-10-29,UA,ORD,LGA,600,905,0,95.0,733.0,0,0,0,0,0
2018-10-29,AS,SEA,DFW,610,1200,0,192.0,1660.0,0,0,0,0,0
2018-10-29,AS,ATL,SEA,620,854,0,322.0,2182.0,0,0,0,0,0
2018-10-29,WN,LAX,SFO,620,745,0,55.0,337.0,0,0,0,0,0
2018-10-29,WN,MCO,ATL,620,750,0,66.0,404.0,0,0,0,0,0
2018-10-29,B6,MCO,LGA,628,855,0,121.0,950.0,0,0,0,0,0
2018-10-29,AA,PHX,CLT,629,1328,0,202.0,1773.0,0,0,0,0,0
2018-10-29,B6,BOS,DFW,640,1004,0,223.0,1562.0,0,0,0,0,0
2018-10-29,DL,MSP,LGA,651,1033,0,123.0,1020.0,0,0,0,0,0
2018-10-29,F9,PHL,MCO,653,930,0,124.0,861.0,0,0,0,0,0
2018-10-29,AA,DFW,SEA,655,914,0,247.0,1660.0,0,0,0,0,0
2018-10-29,AA,DFW,DCA,659,1051,0,150.0,1192.0,0,0,0,0,0
2018-10-29,AA,PHL,CLT,700,846,0,80.0,449.0,0,0,0,0,0
2018-10-29,9E,JFK,BOS,700,816,0,44.0,187.0,0,0,0,0,0
2018-10-29,DL,MCO,BOS,710,1002,0,143.0,1121.0,0,0,0,0,0
2018-10-29,AA,LAX,ORD,710,1321,0,196.0,1744.0,0,0,0,0,0
2018-10-29,B6,BOS,DCA,711,855,0,70.0,399.0,0,0,0,0,0
2018-10-29,AA,ORD,BOS,715,1033,0,110.0,867.0,0,0,0,0,0
2018-10-29,B6,BOS,MSP,715,945,0,158.0,1124.0,0,0,0,0,0
2018-10-29,AA,DFW,SFO,715,901,0,200.0,1464.0,0,0,0,0,0
2018-10-29,B6,JFK,LAX,720,1038,0,335.0,2475.0,0,0,0,0,0
2018-10-29,AA,ORD,LAX,736,1013,0,233.0,1744.0,0,0,0,0,0
2018-10-29,WN,LAS,LAX,740,855,0,45.0,236.0,0,0,0,0,0
2018-10-29,UA,PHL,ORD,744,859,0,105.0,678.0,0,0,0,0,0
2018-10-29,UA,EWR,IAH,745,1042,0,196.0,1400.0,0,0,0,0,0
2018-10-29,B6,DCA,MCO,759,1021,0,118.0,759.0,0,0,0,0,0
2018-10-29,AA,BOS,LGA,800,918,0,47.0,184.0,0,0,0,0,0
2018-10-29,UA,IAH,DCA,800,1151,0,146.0,1208.0,0,0,0,0,0
2018-10-29,DL,BOS,LAX,805,1125,0,359.0,2611.0,0,0,0,0,0
2018-10-29,UA,LAS,SFO,807,955,0,69.0,414.0,0,0,0,0,0
2018-10-29,DL,ATL,PHX,810,920,0,214.0,1587.0,0,0,0,0,0
2018-10-29,DL,ATL,SEA,810,1038,0,311.0,2182.0,0,0,0,0,0
2018-10-29,UA,PHX,DEN,812,1055,0,80.0,602.0,0,0,0,0,0
2018-10-29,DL,ATL,JFK,815,1026,0,111.0,760.0,0,0,0,0,0
2018-10-29,OO,PHL,BOS,829,1000,0,66.0,280.0,0,0,0,0,0
2018-10-29,OO,LAX,DFW,830,1340,0,153.0,1235.0,0,0,21,0,0
2018-10-29,DL,JFK,ATL,830,1101,0,110.0,760.0,0,0,0,0,0
2018-10-29,DL,SFO,ATL,830,1608,0,229.0,2139.0,0,0,0,0,0
2018-10-29,OO,SFO,DFW,830,1413,0,177.0,1464.0,0,0,0,0,0
2018-10-29,AA,DCA,BOS,830,1000,0,65.0,399.0,0,0,0,0,0
2018-10-29,AA,PHX,EWR,835,1616,0,249.0,2133.0,0,0,0,0,0
2018-10-29,AA,SFO,PHL,835,1655,0,269.0,2521.0,0,0,0,0,0
2018-10-29,UA,BOS,ORD,835,1023,0,129.0,867.0,0,0,0,0,0
2018-10-29,WN,LAS,SFO,840,1015,0,66.0,414.0,3,0,0,0,15
2018-10-29,UA,PHX,ORD,855,1423,0,175.0,1440.0,0,0,0,0,0
2018-10-29,AA,PHX,MCO,900,1621,0,218.0,1849.0,0,0,0,0,0
2018-10-29,DL,ATL,MSP,900,1032,0,139.0,907.0,0,0,0,0,0
2018-10-29,DL,SEA,ATL,900,1637,0,237.0,2182.0,0,0,0,0,0
2018-10-29,DL,LGA,ATL,900,1129,0,106.0,762.0,0,0,0,0,0
2018-10-29,DL,MSP,DEN,905,1015,0,99.0,680.0,0,0,0,0,0
2018-10-29,WN,PHX,LAS,905,1020,0,45.0,255.0,0,0,0,0,0
2018-10-29,AA,CLT,DCA,920,1044,0,50.0,331.0,0,0,0,0,0
2018-10-29,AA,CLT,ORD,935,1048,0,96.0,599.0,0,0,0,0,0
2018-10-29,UA,BOS,EWR,945,1100,0,46.0,200.0,0,0,0,0,0
2018-10-29,UA,DEN,ORD,945,1308,0,112.0,888.0,0,0,0,0,0
2018-10-29,YX,ATL,EWR,945,1201,0,105.0,746.0,0,0,0,0,0
2018-10-29,AA,BOS,LGA,1000,1121,0,42.0,184.0,0,0,0,0,0
2018-10-29,AA,CLT,BOS,1005,1220,0,98.0,728.0,0,0,0,0,0
2018-10-29,UA,ORD,DEN,1012,1156,0,131.0,888.0,0,0,0,0,190
2018-10-29,UA,LAS,IAH,1015,1506,0,158.0,1222.0,0,0,0,0,0
2018-10-29,DL,DTW,MCO,1015,1253,0,119.0,957.0,0,0,0,0,0
2018-10-29,UA,DFW,ORD,1016,1233,0,118.0,801.0,0,0,0,0,0
2018-10-29,AA,PHX,SEA,1028,1345,0,158.0,1107.0,0,0,0,0,0
2018-10-29,UA,EWR,LAS,1033,1310,0,307.0,2227.0,0,0,0,0,0
2018-10-29,DL,ATL,SFO,1034,1252,0,281.0,2139.0,0,0,0,0,0
2018-10-29,DL,DEN,ATL,1045,1540,0,136.0,1199.0,0,0,0,0,0
2018-10-29,WN,DTW,ATL,1050,1250,0,89.0,594.0,0,0,0,0,0
2018-10-29,AA,MSP,DFW,1050,1324,0,114.0,852.0,0,0,0,0,0
2018-10-29,DL,ATL,MCO,1052,1224,0,60.0,404.0,0,0,0,0,0
2018-10-29,DL,LGA,ATL,1059,1330,0,108.0,762.0,0,0,0,0,0
2018-10-29,OO,LAX,SFO,1100,1240,0,53.0,337.0,0,0,0,0,0
2018-10-29,UA,SFO,BOS,1105,1937,0,285.0,2704.0,47,0,0,0,0
2018-10-29,AA,DFW,ORD,1105,1335,0,108.0,801.0,0,0,0,0,0
2018-10-29,WN,SFO,LAS,1105,1245,0,60.0,414.0,0,0,0,0,0
2018-10-29,NK,ATL,DFW,1105,1226,0,103.0,731.0,0,0,0,0,0
2018-10-29,NK,MCO,DTW,1115,1355,0,140.0,957.0,0,0,0,0,0
2018-10-29,DL,MCO,ATL,1120,1250,0,64.0,404.0,0,0,0,0,0
2018-10-29,AS,LAX,SFO,1130,1305,0,54.0,337.0,0,0,0,0,26
2018-10-29,DL,SEA,DTW,1140,1858,0,208.0,1927.0,0,0,0,0,0
2018-10-29,MQ,LGA,DTW,1141,1351,0,79.0,502.0,0,0,0,0,0
2018-10-29,AA,MCO,DFW,1150,1339,0,142.0,985.0,0,0,0,0,0
2018-10-29,UA,IAH,SEA,1155,1450,0,268.0,1874.0,0,0,0,0,0
2018-10-29,UA,DEN,SFO,1155,1344,0,133.0,967.0,0,0,0,0,0
2018-10-29,AA,MCO,CLT,1155,1339,0,75.0,468.0,0,0,0,0,0
2018-10-29,OO,SFO,LAX,1200,1337,0,58.0,337.0,0,0,0,0,0
2018-10-29,NK,LAX,DTW,1205,1936,0,218.0,1979.0,0,0,0,0,0
2018-10-29,AA,ORD,MSP,1205,1334,0,67.0,334.0,95,0,0,0,0
2018-10-29,DL,ORD,ATL,1216,1517,0,79.0,606.0,0,0,0,0,0
2018-10-29,OO,IAH,CLT,1230,1553,0,120.0,912.0,0,0,0,0,0
2018-10-29,OO,ORD,LGA,1230,1541,0,100.0,733.0,0,0,0,0,0
2018-10-29,NK,ORD,DEN,1235,1416,0,128.0,888.0,0,0,0,0,18
2018-10-29,AA,LAX,CLT,1245,2032,0,252.0,2125.0,0,0,0,0,0
2018-10-29,AA,PHL,MCO,1252,1524,0,117.0,861.0,0,0,0,0,0
2018-10-29,DL,LAX,ATL,1253,2013,0,223.0,1947.0,0,0,0,0,0
2018-10-29,AA,CLT,DFW,1300,1448,0,138.0,936.0,0,0,0,0,0
2018-10-29,UA,SFO,EWR,1300,2123,0,267.0,2565.0,0,0,0,0,0
2018-10-29,MQ,IAH,ORD,1310,1559,0,132.0,925.0,0,0,0,0,0
2018-10-29,NK,DFW,ATL,1311,1621,0,97.0,731.0,0,0,0,0,0
2018-10-29,B6,ATL,BOS,1312,1551,0,136.0,946.0,0,0,0,0,0
2018-10-29,AA,CLT,MSP,1315,1457,0,151.0,930.0,0,0,0,0,0
2018-10-29,AA,CLT,DCA,1316,1445,0,52.0,331.0,0,0,0,0,0
2018-10-29,UA,SEA,DEN,1322,1653,0,122.0,1024.0,0,0,0,0,0
2018-10-29,DL,MSP,DTW,1326,1604,0,65.0,528.0,0,0,0,0,0
2018-10-29,AA,LGA,ORD,1330,1513,0,110.0,733.0,0,0,0,0,0
2018-10-29,YX,ATL,ORD,1330,1434,0,102.0,606.0,0,0,0,0,0
2018-10-29,DL,DTW,ATL,1345,1543,0,85.0,594.0,0,0,0,0,0
2018-10-29,F9,DCA,DEN,1350,1540,0,221.0,1476.0,0,0,30,0,0
2018-10-29,DL,DTW,EWR,1353,1552,0,71.0,488.0,0,0,0,0,0
2018-10-29,AA,PHX,LAX,1400,1531,0,56.0,370.0,0,0,0,0,0
2018-10-29,UA,DEN,IAH,1407,1725,0,119.0,862.0,0,0,0,0,0
2018-10-29,B6,BOS,DFW,1429,1755,0,219.0,1562.0,0,0,0,0,0
2018-10-29,AA,JFK,LAX,1430,1738,0,329.0,2475.0,0,0,0,0,0
2018-10-29,AS,LAS,SEA,1440,1719,0,131.0,867.0,0,0,0,0,0
2018-10-29,UA,SFO,DEN,1444,1811,0,112.0,967.0,0,0,0,0,0
2018-10-29,OO,DCA,ORD,1445,1600,0,104.0,612.0,0,0,0,0,0
2018-10-29,B6,JFK,ATL,1459,1731,0,105.0,760.0,0,0,0,0,0
2018-10-29,MQ,LGA,DTW,1500,1703,0,80.0,502.0,0,0,0,0,0
2018-10-29,UA,SFO,EWR,1500,2318,0,270.0,2565.0,0,0,0,0,0
2018-10-29,AA,ORD,SFO,1500,1738,0,262.0,1846.0,0,0,0,0,0
2018-10-29,YX,DFW,LGA,1500,1929,0,176.0,1389.0,0,0,0,0,0
2018-10-29,DL,MSP,DCA,1505,1824,0,108.0,931.0,0,0,0,0,0
2018-10-29,DL,ATL,DFW,1515,1628,0,107.0,731.0,42,0,5,0,0
2018-10-29,NK,DEN,LAS,1515,1610,0,92.0,628.0,0,0,0,0,0
2018-10-29,UA,EWR,DFW,1524,1819,0,194.0,1372.0,0,0,0,0,0
2018-10-29,UA,BOS,ORD,1525,1709,0,129.0,867.0,0,0,0,0,0
2018-10-29,AS,SEA,DEN,1525,1905,0,122.0,1024.0,0,0,0,0,0
2018-10-29,AA,PHX,JFK,1526,2320,0,246.0,2153.0,0,0,0,0,0
2018-10-29,B6,JFK,MCO,1549,1849,0,132.0,944.0,0,0,0,0,0
2018-10-29,UA,SFO,EWR,1600,12,0,277.0,2565.0,0,0,0,0,0
2018-10-29,UA,SFO,LAS,1603,1735,0,63.0,414.0,0,0,0,0,0
2018-10-29,UA,MCO,DEN,1620,1818,0,210.0,1546.0,0,0,0,0,0
2018-10-29,DL,JFK,MSP,1620,1839,0,158.0,1029.0,0,0,0,0,0
2018-10-29,DL,ATL,LGA,1630,1835,0,103.0,762.0,0,0,0,0,0
2018-10-29,B6,BOS,ORD,1638,1837,0,132.0,867.0,24,0,0,0,0
2018-10-29,UA,EWR,SFO,1700,2029,0,355.0,2565.0,0,0,0,0,0
2018-10-29,OO,SFO,PHX,1700,1900,0,92.0,651.0,0,0,0,0,0
2018-10-29,UA,LAX,EWR,1701,101,0,269.0,2454.0,0,0,0,0,0
2018-10-29,AA,ORD,PHX,1710,1852,0,191.0,1440.0,0,0,0,0,0
2018-10-29,B6,DCA,BOS,1716,1848,0,62.0,399.0,0,0,0,0,0
2018-10-29,WN,DEN,PHL,1725,2250,0,171.0,1558.0,0,0,0,0,0
2018-10-29,DL,MSP,LGA,1730,2116,0,123.0,1020.0,0,0,0,0,0
2018-10-29,B6,BOS,LAS,1732,2043,0,336.0,2381.0,0,0,0,0,0
2018-10-29,AA,IAH,CLT,1732,2103,0,116.0,912.0,0,0,0,0,0
2018-10-29,AA,ATL,ORD,1739,1905,0,96.0,606.0,0,0,0,0,0
2018-10-29,UA,EWR,LAS,1741,2023,0,309.0,2227.0,0,0,0,0,0
2018-10-29,UA,DFW,ORD,1746,2010,0,107.0,801.0,0,0,0,0,0
2018-10-29,WN,LAX,PHX,1750,1915,0,58.0,370.0,0,0,0,0,0
2018-10-29,DL,MSP,DTW,1750,2034,0,64.0,528.0,0,0,0,0,0
2018-10-29,AA,ATL,PHX,1754,1902,0,212.0,1587.0,0,0,0,0,0
2018-10-29,UA,ORD,DFW,1759,2028,0,111.0,801.0,0,0,0,0,0
2018-10-29,B6,EWR,MCO,1800,2056,0,120.0,937.0,6,0,0,0,32
2018-10-29,UA,IAH,LAX,1810,1947,0,184.0,1379.0,0,0,0,0,0
2018-10-29,UA,SFO,LAS,1825,1957,0,64.0,414.0,0,0,0,0,0
2018-10-29,AA,ORD,DFW,1835,2106,0,111.0,801.0,0,0,0,0,0
2018-10-29,AA,PHL,MCO,1845,2132,0,114.0,861.0,0,0,0,0,0
2018-10-29,AA,DFW,PHX,1854,1935,0,126.0,868.0,0,0,0,0,0
2018-10-29,UA,EWR,MCO,1859,2146,0,119.0,937.0,0,0,0,0,0
2018-10-29,UA,BOS,EWR,1918,2050,0,41.0,200.0,0,0,0,0,0
2018-10-29,AS,SEA,LAX,1930,2221,0,119.0,954.0,0,0,0,0,0
2018-10-29,B6,JFK,BOS,1930,2050,0,41.0,187.0,0,0,0,0,0
2018-10-29,UA,IAH,EWR,1940,2359,0,175.0,1400.0,0,0,0,0,0
2018-10-29,UA,EWR,DFW,1945,2241,0,181.0,1372.0,0,0,0,0,0
2018-10-29,AA,MCO,LGA,1945,2225,0,129.0,950.0,0,0,0,0,0
2018-10-29,AA,BOS,DCA,2000,2141,0,61.0,399.0,0,0,0,0,0
2018-10-29,WN,LAX,DEN,2015,2330,0,103.0,862.0,0,0,0,0,0
2018-10-29,UA,SFO,PHX,2018,2212,0,83.0,651.0,5,0,0,0,102
2018-10-29,UA,DEN,IAH,2030,2343,0,105.0,862.0,0,0,0,0,0
2018-10-29,WN,PHX,DEN,2035,2320,0,74.0,602.0,0,0,0,0,0
2018-10-29,UA,LGA,ORD,2100,2227,0,111.0,733.0,0,0,0,0,0
2018-10-29,DL,ATL,SFO,2114,2332,0,292.0,2139.0,0,0,0,0,0
2018-10-29,WN,LAX,SFO,2125,2245,0,54.0,337.0,0,0,0,0,0
2018-10-29,YX,IAH,DFW,2135,2249,0,43.0,224.0,0,0,0,0,0
2018-10-29,YX,EWR,ATL,2150,24,0,97.0,746.0,0,0,0,0,0
2018-10-29,WN,LAS,LAX,2155,2305,0,43.0,236.0,0,0,0,0,0
2018-10-29,AA,DFW,IAH,2240,2346,0,38.0,224.0,0,0,0,0,0
2018-10-29,AA,PHX,CLT,2259,547,0,198.0,1773.0,0,0,0,0,0
2018-10-29,AS,LAX,JFK,2325,749,0,290.0,2475.0,0,0,0,0,0
2018-10-29,DL,PHX,ATL,2330,558,0,179.0,1587.0,0,0,0,0,0
2018-10-30,AA,BOS,DFW,500,817,0,225.0,1562.0,0,0,0,0,0
2018-10-30,AA,EWR,DFW,500,752,0,197.0,1372.0,0,0,0,0,0
2018-10-30,AA,IAH,DFW,506,614,0,46.0,224.0,0,0,0,0,0
2018-10-30,F9,IAH,DEN,511,640,0,116.0,862.0,0,0,0,0,0
2018-10-30,UA,PHL,ORD,530,645,0,111.0,678.0,0,0,0,0,0
2018-10-30,B6,BOS,DCA,530,713,0,60.0,399.0,0,0,0,0,0
2018-10-30,F9,MCO,LAS,600,755,0,272.0,2039.0,0,0,0,0,0
2018-10-30,UA,ORD,IAH,600,845,0,127.0,925.0,0,0,0,0,0
2018-10-30,DL,ATL,LGA,600,803,0,102.0,762.0,0,0,0,0,0
2018-10-30,UA,ORD,MCO,600,938,0,124.0,1005.0,0,0,0,0,0
2018-10-30,UA,LAX,SFO,600,727,0,57.0,337.0,0,0,0,0,0
2018-10-30,WN,PHX,DEN,600,845,0,76.0,602.0,0,0,0,0,0
2018-10-30,AA,ORD,LGA,600,910,0,95.0,733.0,0,0,0,0,0
2018-10-30,AA,LAX,ORD,610,1224,0,204.0,1744.0,0,0,0,0,0
2018-10-30,DL,MCO,ATL,620,749,0,65.0,404.0,0,0,0,0,0
2018-10-30,WN,LAX,SFO,620,745,0,59.0,337.0,0,0,0,0,0
2018-10-30,UA,MCO,EWR,629,900,0,127.0,937.0,0,0,0,0,0
2018-10-30,DL,MCO,DTW,630,906,0,136.0,957.0,0,0,0,0,0
2018-10-30,DL,PHX,MSP,700,1207,0,144.0,1276.0,0,0,0,0,0
2018-10-30,B6,LAS,BOS,700,1455,0,246.0,2381.0,0,0,0,0,0
2018-10-30,AA,PHL,CLT,700,846,0,79.0,449.0,0,0,0,0,0
2018-10-30,WN,PHX,DEN,700,945,0,73.0,602.0,0,0,0,0,0
2018-10-30,DL,JFK,LAX,700,1010,0,340.0,2475.0,0,0,0,0,0
2018-10-30,DL,ORD,DTW,705,925,0,47.0,235.0,0,0,0,0,0
2018-10-30,DL,LGA,DTW,705,859,0,85.0,502.0,0,0,0,0,0
2018-10-30,DL,DTW,ORD,710,737,0,51.0,235.0,32,0,0,0,0
2018-10-30,B6,JFK,CLT,721,922,0,79.0,541.0,0,0,0,0,0
2018-10-30,AS,JFK,LAS,730,1011,0,316.0,2248.0,0,0,0,0,0
2018-10-30,WN,DEN,PHX,730,825,0,99.0,602.0,0,0,0,0,0
2018-10-30,UA,EWR,ORD,740,914,0,120.0,719.0,0,0,0,0,0
2018-10-30,UA,ORD,DEN,750,928,0,127.0,888.0,0,0,0,0,0
2018-10-30,AA,LGA,CLT,755,1000,0,85.0,544.0,0,0,0,0,0
2018-10-30,DL,DFW,ATL,800,1102,0,93.0,731.0,0,0,0,0,0
2018-10-30,UA,EWR,LAX,800,1123,0,339.0,2454.0,0,0,0,0,0
2018-10-30,DL,DCA,ATL,800,948,0,82.0,547.0,0,0,0,0,0
2018-10-30,AA,BOS,LGA,800,918,0,42.0,184.0,0,0,0,0,0
2018-10-30,UA,SFO,LAX,800,939,0,53.0,337.0,0,0,0,0,0
2018-10-30,UA,MCO,DEN,807,1005,0,208.0,1546.0,0,0,0,0,0
2018-10-30,DL,ATL,PHX,810,917,0,225.0,1587.0,0,0,0,0,0
2018-10-30,DL,EWR,MSP,815,1013,0,154.0,1008.0,0,0,0,0,0
2018-10-30,OO,CLT,DEN,830,1032,0,201.0,1337.0,0,0,0,0,0
2018-10-30,AS,PHL,SFO,835,1150,0,353.0,2521.0,0,0,0,0,0
2018-10-30,B6,JFK,SEA,840,1206,0,359.0,2422.0,0,0,0,0,0
