id,neighborhood,room_type,accommodates,bedrooms,price,security_deposit,cleaning_fee,rating,superhost,response_time,acceptance_rate,host_since,last_review,num_reviews,latitude,longitude,minimum_nights,maximum_nights
42620250,Brightwood Park,Entire home/apt,4,2.0,83,50,50,4.95,1,within a few hours,90%,2013-11-20,2021-09-08,39,38.9526,-77.01742,1,120
42637610,Capitol Hill,Entire home/apt,6,1.0,305,0,100,,1,within an hour,94%,2015-10-15,,0,38.88883,-76.9982,2,89
42646134,Sheridan,Private room,2,1.0,49,50,25,5.0,0,,,2016-02-16,2020-03-05,1,38.8601,-76.99107,1,6
42650292,Cathedral Heights,Entire home/apt,4,1.0,118,100,100,4.77,1,within an hour,100%,2019-06-02,2021-09-06,30,38.93333,-77.07586,2,1125
42669500,Southwest Employment Area,Entire home/apt,4,2.0,250,0,100,,1,within a few hours,83%,2017-05-25,,0,38.88113,-77.02724,2,1125
42683886,Kalorama Heights,Entire home/apt,2,1.0,134,0,0,,0,within an hour,99%,2016-12-16,,0,38.91767,-77.04206,30,1125
42691663,Takoma,Private room,2,1.0,150,0,100,,0,,,2011-08-08,,0,38.96135,-77.02749,2,91
42692141,Brightwood Park,Entire home/apt,6,4.0,349,0,100,4.17,0,within an hour,100%,2019-09-12,2021-04-10,6,38.94859,-77.02798,3,1125
42694055,Brookland,Entire home/apt,6,5.0,285,50,0,5.0,0,within an hour,65%,2011-12-15,2020-05-22,1,38.92661,-76.98067,3,35
42705544,Capitol Hill,Entire home/apt,3,1.0,102,50,50,,0,,,2014-09-19,,0,38.88638,-76.98586,3,16
42706824,Edgewood,Entire home/apt,4,2.0,200,100,0,,0,,,2020-03-04,,0,38.92636,-77.00862,3,1125
42737510,Kalorama Heights,Private room,2,1.0,153,100,50,4.17,0,within an hour,100%,2020-01-06,2021-07-22,48,38.91707,-77.04749,1,1125
42765008,Mayfair,Entire home/apt,2,2.0,125,100,0,,0,within an hour,79%,2016-10-27,,0,38.89442,-76.94126,2,2
42765421,Howard University,Private room,1,1.0,115,100,50,,1,within a day,100%,2013-04-01,,0,38.91636,-77.02551,7,1125
42766072,Mayfair,Private room,1,1.0,40,0,25,5.0,1,,100%,2016-11-12,2020-07-20,3,38.90011,-76.95134,2,1125
42768807,Capitol Hill,Entire home/apt,4,,139,0,0,4.85,1,within an hour,100%,2015-02-16,2021-09-10,101,38.89034,-77.00323,1,1125
42774847,Downtown,Entire home/apt,6,2.0,399,50,0,1.0,0,a few days or more,47%,2020-01-30,2021-07-28,1,38.90158,-77.02483,7,60
42776834,Georgetown,Entire home/apt,7,2.0,282,100,50,4.26,0,within an hour,77%,2015-02-06,2021-08-22,23,38.9104,-77.05631,1,365
42787204,Brightwood Park,Private room,2,1.0,60,0,50,,0,within an hour,100%,2018-12-13,,0,38.94947,-77.02197,15,1125
42791712,Brightwood Park,Entire home/apt,3,1.0,100,100,50,4.42,0,within an hour,100%,2011-11-16,2021-08-01,36,38.95011,-77.02876,1,1125
42808514,Kalorama Heights,Entire home/apt,4,2.0,162,0,50,,0,within an hour,99%,2016-12-16,,0,38.91592,-77.0436,30,1125
42810117,Union Station,Entire home/apt,6,3.0,149,100,50,3.91,0,within an hour,96%,2018-07-25,2021-09-12,11,38.89813,-77.00199,1,60
42811670,West End,Entire home/apt,4,2.0,147,50,50,1.0,0,within an hour,97%,2015-11-02,2020-07-15,1,38.90069,-77.05444,30,1125
42811690,West End,Entire home/apt,2,,90,25,50,5.0,0,within an hour,97%,2015-11-02,2021-05-15,2,38.90137,-77.0558,30,1125
42811700,West End,Entire home/apt,2,,94,0,0,5.0,0,within an hour,97%,2015-11-02,2021-05-16,2,38.90143,-77.05625,30,1125
42811705,West End,Entire home/apt,2,,100,0,0,5.0,0,within an hour,97%,2015-11-02,2020-12-19,1,38.90102,-77.05441,30,1125
42811710,West End,Entire home/apt,2,,90,50,50,3.67,0,within an hour,97%,2015-11-02,2021-03-09,3,38.89913,-77.05438,30,1125
42811718,West End,Entire home/apt,4,2.0,154,0,0,5.0,0,within an hour,97%,2015-11-02,2021-01-08,1,38.89926,-77.05505,30,1125
42811724,West End,Entire home/apt,2,,93,25,25,5.0,0,within an hour,97%,2015-11-02,2020-07-15,1,38.89933,-77.05598,30,1125
42811730,West End,Entire home/apt,2,,108,50,50,4.5,0,within an hour,97%,2015-11-02,2021-05-13,2,38.89913,-77.05468,30,1125
42811738,West End,Entire home/apt,2,,102,50,50,5.0,0,within an hour,97%,2015-11-02,2021-04-15,1,38.90111,-77.05481,30,1125
42811743,West End,Entire home/apt,2,,98,25,50,,0,within an hour,97%,2015-11-02,,0,38.89927,-77.05627,30,1125
42811750,West End,Entire home/apt,4,2.0,153,0,0,4.0,0,within an hour,97%,2015-11-02,2020-08-01,2,38.90051,-77.05422,30,1125
42811753,West End,Entire home/apt,2,,87,0,0,4.5,0,within an hour,97%,2015-11-02,2021-04-04,2,38.90125,-77.05444,30,1125
42811757,West End,Entire home/apt,2,,91,0,0,,0,within an hour,97%,2015-11-02,,0,38.89929,-77.05494,30,1125
42811764,West End,Entire home/apt,2,,95,0,50,5.0,0,within an hour,97%,2015-11-02,2021-05-11,3,38.89958,-77.0565,30,1125
42811767,West End,Entire home/apt,2,,87,0,50,5.0,0,within an hour,97%,2015-11-02,2021-01-22,1,38.90103,-77.05554,30,1125
42811773,West End,Entire home/apt,2,,87,50,50,5.0,0,within an hour,97%,2015-11-02,2021-02-14,4,38.90066,-77.05641,30,1125
42811779,West End,Entire home/apt,2,,86,0,50,4.0,0,within an hour,97%,2015-11-02,2021-05-22,1,38.89945,-77.05435,30,1125
42811782,West End,Entire home/apt,2,,90,25,0,5.0,0,within an hour,97%,2015-11-02,2021-06-01,2,38.90111,-77.0543,30,1125
42811785,West End,Entire home/apt,2,,100,50,50,,0,within an hour,97%,2015-11-02,,0,38.90005,-77.05638,30,1125
42811805,West End,Entire home/apt,2,,114,100,100,,0,within an hour,97%,2015-11-02,,0,38.89917,-77.05453,30,1125
42811810,West End,Entire home/apt,2,,93,25,0,5.0,0,within an hour,97%,2015-11-02,2021-07-09,2,38.90051,-77.05455,30,1125
42811815,West End,Entire home/apt,2,,91,0,25,5.0,0,within an hour,97%,2015-11-02,2020-09-18,1,38.89921,-77.05499,30,1125
42811816,West End,Entire home/apt,2,,94,25,0,4.5,0,within an hour,97%,2015-11-02,2021-05-31,2,38.90137,-77.05626,30,1125
42811820,West End,Entire home/apt,2,1.0,135,100,100,3.0,0,within an hour,97%,2015-11-02,2021-06-20,1,38.90093,-77.0545,30,1125
42811826,West End,Entire home/apt,4,2.0,145,0,100,3.67,0,within an hour,97%,2015-11-02,2021-08-14,3,38.90064,-77.05582,30,1125
42811833,West End,Entire home/apt,2,,93,50,50,,0,within an hour,97%,2015-11-02,,0,38.89968,-77.05582,30,1125
42811840,West End,Entire home/apt,2,,89,50,25,4.5,0,within an hour,97%,2015-11-02,2021-04-26,2,38.90054,-77.05437,30,1125
42811845,West End,Entire home/apt,2,,90,25,50,,0,within an hour,97%,2015-11-02,,0,38.89991,-77.05441,30,1125
42811860,West End,Entire home/apt,2,,91,25,0,,0,within an hour,97%,2015-11-02,,0,38.89948,-77.0546,30,1125
42811874,West End,Entire home/apt,2,,88,25,50,5.0,0,within an hour,97%,2015-11-02,2020-11-30,1,38.89924,-77.05461,30,1125
42811887,West End,Entire home/apt,2,,94,25,50,5.0,0,within an hour,97%,2015-11-02,2020-11-08,2,38.89948,-77.05592,30,1125
42811902,West End,Entire home/apt,2,,106,100,0,4.0,0,within an hour,97%,2015-11-02,2021-06-26,1,38.89934,-77.05566,30,1125
42811909,West End,Entire home/apt,2,,105,100,50,5.0,0,within an hour,97%,2015-11-02,2021-02-26,4,38.90097,-77.05606,30,1125
42811915,West End,Entire home/apt,2,,96,25,25,4.0,0,within an hour,97%,2015-11-02,2021-05-15,3,38.90146,-77.0551,30,1125
42811922,West End,Entire home/apt,2,,90,0,0,,0,within an hour,97%,2015-11-02,,0,38.90126,-77.05439,30,1125
42811928,West End,Entire home/apt,2,,91,0,50,,0,within an hour,97%,2015-11-02,,0,38.89967,-77.05621,30,1125
42811933,West End,Entire home/apt,2,,90,0,0,,0,within an hour,97%,2015-11-02,,0,38.90114,-77.05431,30,1125
42811940,West End,Entire home/apt,2,,112,0,100,,0,within an hour,97%,2015-11-02,,0,38.90092,-77.05623,30,1125
42811943,West End,Entire home/apt,2,,112,100,100,,0,within an hour,97%,2015-11-02,,0,38.89992,-77.0562,30,1125
42811953,West End,Entire home/apt,2,,88,0,50,,0,within an hour,97%,2015-11-02,,0,38.89922,-77.05453,30,1125
42811958,West End,Entire home/apt,2,,103,100,50,,0,within an hour,97%,2015-11-02,,0,38.90081,-77.05592,30,1125
42811961,West End,Entire home/apt,2,,89,0,50,4.0,0,within an hour,97%,2015-11-02,2020-08-08,1,38.8992,-77.0562,30,1125
42814601,Dupont Circle,Entire home/apt,4,1.0,150,100,0,4.5,0,,83%,2014-11-05,2021-05-31,6,38.91183,-77.03801,3,20
42815553,Deanwood,Private room,4,2.0,51,25,25,,0,,,2015-09-02,,0,38.90058,-76.93398,7,1125
42829620,Dupont Circle,Entire home/apt,6,2.0,150,100,0,5.0,0,within a few hours,87%,2013-03-16,2020-10-03,1,38.91392,-77.04149,2,720
42834842,Union Station,Entire home/apt,6,2.0,115,100,100,4.73,1,within an hour,92%,2016-04-27,2021-08-29,55,38.89721,-76.97653,2,29
42841971,Brookland,Entire home/apt,8,4.0,399,100,100,4.52,0,within an hour,100%,2020-03-10,2021-08-02,25,38.92357,-76.99047,2,26
42855483,Kalorama Heights,Entire home/apt,4,2.0,172,0,50,,0,within an hour,99%,2016-12-16,,0,38.91769,-77.04381,30,1125
42855522,Kalorama Heights,Entire home/apt,4,2.0,194,100,100,,0,within an hour,99%,2016-12-16,,0,38.91617,-77.04377,30,1125
42855552,Union Station,Entire home/apt,2,1.0,202,100,0,,0,within an hour,99%,2016-12-16,,0,38.90012,-77.00143,30,1125
42865634,Southwest Employment Area,Private room,2,1.0,55,50,25,,0,,,2012-03-07,,0,38.87309,-77.01674,1,10
42867623,Columbia Heights,Entire home/apt,4,1.0,125,100,0,5.0,1,within an hour,88%,2017-04-07,2020-12-19,1,38.93178,-77.02522,4,1125
42870950,Georgetown,Entire home/apt,3,,100,100,50,5.0,0,,,2016-06-17,2020-05-12,1,38.91237,-77.0573,1,1125
42879511,Union Station,Entire home/apt,4,2.0,122,0,50,4.71,0,,,2019-10-08,2021-09-14,45,38.89886,-76.98507,2,365
42904211,Columbia Heights,Private room,1,1.0,78,0,25,,1,within an hour,88%,2017-04-07,,0,38.93333,-77.02713,5,1125
42914161,Shaw,Entire home/apt,5,2.0,389,0,50,,0,a few days or more,0%,2020-03-11,,0,38.9069,-77.02943,2,30
42915638,Sheridan,Entire home/apt,2,1.0,66,25,0,4.91,1,within an hour,96%,2016-08-29,2021-09-07,22,38.85555,-76.97997,4,1125
42929391,Capitol Hill,Entire home/apt,4,1.0,166,0,50,4.84,0,within an hour,99%,2015-07-29,2021-09-06,31,38.8825,-77.00566,30,1125
42937437,Ivy City,Entire home/apt,2,1.0,97,25,50,,0,,100%,2016-03-28,,0,38.90377,-76.97995,2,1125
42938744,Kalorama Heights,Entire home/apt,2,1.0,134,0,0,,0,within an hour,99%,2016-12-16,,0,38.91748,-77.04247,30,1125
42938761,Kalorama Heights,Entire home/apt,4,2.0,167,100,100,,0,within an hour,99%,2016-12-16,,0,38.91659,-77.04349,30,1125
42938773,Dupont Circle,Entire home/apt,2,1.0,139,0,0,,0,within an hour,99%,2016-12-16,,0,38.91593,-77.04176,30,1125
42938788,Downtown,Entire home/apt,2,1.0,157,100,0,,0,within an hour,99%,2016-12-16,,0,38.9034,-77.01827,30,1125
42941255,Howard University,Entire home/apt,4,2.0,175,50,50,4.85,0,within an hour,99%,2015-07-29,2021-07-18,20,38.91519,-77.02914,3,1125
42941476,Capitol Hill,Entire home/apt,4,2.0,327,50,100,5.0,0,within an hour,99%,2015-07-29,2020-06-30,1,38.88141,-77.0015,2,1125
42950669,Historic Anacostia,Entire home/apt,14,4.0,320,0,100,,0,within a few hours,53%,2018-01-12,,0,38.8629,-76.97841,7,999
42957495,Capitol Hill,Entire home/apt,13,4.0,510,250,100,5.0,1,within an hour,100%,2014-07-19,2021-08-30,1,38.88563,-77.00518,2,100
42961585,Colonial Village,Private room,2,,50,25,25,,0,a few days or more,25%,2020-03-18,,0,38.97862,-77.02967,1,2
42964787,Downtown,Private room,2,1.0,298,50,50,5.0,0,,100%,2014-06-26,2020-08-28,1,38.90533,-77.02882,1,60
42966479,Shaw,Private room,2,1.0,198,100,100,,0,,100%,2014-06-26,,0,38.90662,-77.02744,1,1125
42972731,Downtown,Private room,1,1.0,60,50,50,,0,within a day,37%,2019-09-13,,0,38.89809,-77.02675,30,180
42974129,Takoma,Entire home/apt,5,3.0,162,100,0,4.36,0,within an hour,72%,2020-03-20,2021-08-18,64,38.96496,-77.02485,1,29
42986431,Cathedral Heights,Entire home/apt,4,2.0,275,100,100,4.95,1,within a few hours,100%,2014-03-15,2021-08-14,37,38.92377,-77.07253,4,150
43010640,Brightwood Park,Private room,2,1.0,55,25,50,,1,within a few hours,87%,2014-06-10,,0,38.93802,-77.02718,1,365
43019387,Capitol View,Entire home/apt,4,2.0,100,100,0,,0,within a day,40%,2016-11-16,,0,38.88721,-76.92389,1,31
43041415,Ivy City,Private room,1,1.0,50,50,25,,0,within a day,37%,2019-09-13,,0,38.90236,-76.98757,30,180
43041734,Ivy City,Private room,1,1.0,49,0,25,,0,within a day,37%,2019-09-13,,0,38.90172,-76.98676,30,180
43044028,Historic Anacostia,Entire home/apt,5,2.0,73,50,50,4.56,0,within an hour,100%,2014-11-30,2021-09-11,64,38.86644,-76.98708,1,1125
43044374,Georgetown,Entire home/apt,6,2.0,287,0,0,4.94,1,,,2011-04-06,2021-08-31,32,38.91067,-77.06398,1,1000
43045239,Capitol Hill,Entire home/apt,2,1.0,94,50,50,,0,within an hour,97%,2015-11-02,,0,38.87873,-76.98489,30,1125
43056207,Columbia Heights,Private room,1,1.0,44,50,25,,0,within a day,37%,2019-09-13,,0,38.92608,-77.02844,30,180
43056676,Columbia Heights,Private room,1,1.0,52,25,25,,0,within a day,37%,2019-09-13,,0,38.92625,-77.02888,30,180
43059320,Capitol Hill,Entire home/apt,2,1.0,114,50,50,4.85,1,within an hour,94%,2015-01-15,2021-09-11,34,38.88742,-76.97804,2,1125
43065641,Near Southeast,Entire home/apt,2,1.0,138,100,100,,0,within an hour,99%,2016-12-16,,0,38.87929,-77.00867,30,1125
43065898,Shaw,Private room,1,1.0,52,25,0,,0,within a day,37%,2019-09-13,,0,38.91244,-77.03044,30,180
43066374,Shaw,Private room,1,1.0,62,0,50,,0,within a day,37%,2019-09-13,,0,38.91404,-77.03079,30,180
43066633,Shaw,Private room,1,1.0,55,50,25,,0,within a day,37%,2019-09-13,,0,38.91231,-77.03055,30,180
43078743,Union Station,Entire home/apt,4,1.0,130,50,50,5.0,0,within an hour,90%,2015-03-08,2021-09-07,7,38.89633,-76.99912,3,28
43080287,Capitol Hill,Entire home/apt,2,1.0,93,25,25,5.0,0,within an hour,97%,2015-11-02,2021-01-30,1,38.87888,-76.98436,30,1125
43080288,Capitol Hill,Entire home/apt,2,,73,25,0,4.0,0,within an hour,97%,2015-11-02,2021-05-22,2,38.88039,-76.98608,30,1125
43080289,Capitol Hill,Entire home/apt,2,,69,0,0,4.25,0,within an hour,97%,2015-11-02,2021-08-01,4,38.87954,-76.98639,30,1125
43080292,Capitol Hill,Entire home/apt,2,,69,50,50,,0,within an hour,97%,2015-11-02,,0,38.87895,-76.98485,30,1125
43085345,Shaw,Private room,1,1.0,53,25,0,,0,within a day,37%,2019-09-13,,0,38.91407,-77.03067,30,180
43087345,Union Station,Private room,2,1.0,75,25,50,,0,a few days or more,,2014-05-26,,0,38.90062,-77.00389,70,112
43087443,Union Station,Shared room,1,1.0,53,0,25,,0,a few days or more,,2014-05-26,,0,38.90138,-77.00059,70,112
43088434,Capitol Hill,Entire home/apt,2,1.0,90,0,50,5.0,0,within an hour,97%,2015-11-02,2021-06-20,4,38.88058,-76.98455,30,1125
43088436,Capitol Hill,Entire home/apt,2,1.0,87,50,50,5.0,0,within an hour,97%,2015-11-02,2021-07-01,1,38.88034,-76.98428,30,1125
43088439,Capitol Hill,Entire home/apt,2,1.0,92,50,0,4.0,0,within an hour,97%,2015-11-02,2020-09-30,1,38.88077,-76.98589,30,1125
43088440,Capitol Hill,Entire home/apt,2,1.0,93,25,25,4.5,0,within an hour,97%,2015-11-02,2021-02-12,2,38.87904,-76.98498,30,1125
43088441,Capitol Hill,Entire home/apt,2,1.0,89,50,25,5.0,0,within an hour,97%,2015-11-02,2020-10-26,1,38.8807,-76.98563,30,1125
43088443,Capitol Hill,Entire home/apt,2,1.0,91,25,25,5.0,0,within an hour,97%,2015-11-02,2021-09-10,1,38.88028,-76.98634,30,1125
43088445,Capitol Hill,Entire home/apt,2,1.0,92,50,25,5.0,0,within an hour,97%,2015-11-02,2021-06-05,2,38.87872,-76.98564,30,1125
43088447,Capitol Hill,Entire home/apt,2,1.0,89,0,50,5.0,0,within an hour,97%,2015-11-02,2021-05-31,1,38.88072,-76.98598,30,1125
43088449,Capitol Hill,Entire home/apt,2,1.0,114,50,0,4.67,0,within an hour,97%,2015-11-02,2021-02-02,3,38.88021,-76.98637,30,1125
43088454,Capitol Hill,Entire home/apt,2,1.0,89,50,50,,0,within an hour,97%,2015-11-02,,0,38.87908,-76.98585,30,1125
43088455,Capitol Hill,Entire home/apt,4,2.0,125,100,0,5.0,0,within an hour,97%,2015-11-02,2020-09-20,1,38.87955,-76.98442,30,1125
43088457,Capitol Hill,Entire home/apt,4,2.0,130,50,50,,0,within an hour,97%,2015-11-02,,0,38.87874,-76.98447,30,1125
43088458,Capitol Hill,Entire home/apt,2,1.0,95,0,25,5.0,0,within an hour,97%,2015-11-02,2020-10-05,1,38.87895,-76.98454,30,1125
43088463,Capitol Hill,Entire home/apt,2,1.0,92,0,50,,0,within an hour,97%,2015-11-02,,0,38.88005,-76.98446,30,1125
43088464,Capitol Hill,Entire home/apt,2,1.0,92,0,50,,0,within an hour,97%,2015-11-02,,0,38.88089,-76.9864,30,1125
43088465,Capitol Hill,Entire home/apt,2,1.0,86,25,25,,0,within an hour,97%,2015-11-02,,0,38.88082,-76.98558,30,1125
43088466,Capitol Hill,Entire home/apt,2,1.0,114,0,100,5.0,0,within an hour,97%,2015-11-02,2021-06-05,3,38.88042,-76.98597,30,1125
43088468,Capitol Hill,Entire home/apt,4,2.0,117,0,50,5.0,0,within an hour,97%,2015-11-02,2021-02-27,1,38.87877,-76.98458,30,1125
43088469,Capitol Hill,Entire home/apt,2,,70,0,25,5.0,0,within an hour,97%,2015-11-02,2021-03-29,2,38.88071,-76.98641,30,1125
43088471,Capitol Hill,Entire home/apt,2,,69,25,25,4.5,0,within an hour,97%,2015-11-02,2021-08-30,2,38.88001,-76.98616,30,1125
43088473,Capitol Hill,Entire home/apt,2,,82,50,50,4.67,0,within an hour,97%,2015-11-02,2021-06-06,3,38.88082,-76.98476,30,1125
43088476,Capitol Hill,Entire home/apt,2,,78,25,50,5.0,0,within an hour,97%,2015-11-02,2020-11-30,1,38.8796,-76.98564,30,1125
43088477,Capitol Hill,Entire home/apt,2,,84,0,0,5.0,0,within an hour,97%,2015-11-02,2021-06-08,2,38.87876,-76.98558,30,1125
43088478,Capitol Hill,Entire home/apt,2,,82,0,50,5.0,0,within an hour,97%,2015-11-02,2020-10-31,2,38.88032,-76.98639,30,1125
43088479,Capitol Hill,Entire home/apt,2,,73,25,25,5.0,0,within an hour,97%,2015-11-02,2021-01-10,2,38.87867,-76.9842,30,1125
43088482,Capitol Hill,Entire home/apt,2,,84,25,50,5.0,0,within an hour,97%,2015-11-02,2021-06-30,1,38.87879,-76.98578,30,1125
43088483,Capitol Hill,Entire home/apt,2,,71,0,25,4.67,0,within an hour,97%,2015-11-02,2021-04-01,3,38.87902,-76.98472,30,1125
43088485,Capitol Hill,Entire home/apt,2,,75,0,50,4.0,0,within an hour,97%,2015-11-02,2021-08-31,2,38.88088,-76.98563,30,1125
43088488,Capitol Hill,Entire home/apt,2,,83,50,50,5.0,0,within an hour,97%,2015-11-02,2020-11-24,1,38.87917,-76.98639,30,1125
43088490,Capitol Hill,Entire home/apt,2,,74,25,50,5.0,0,within an hour,97%,2015-11-02,2021-04-17,1,38.88046,-76.98638,30,1125
43092888,Union Station,Shared room,1,1.0,50,50,50,,0,a few days or more,,2014-05-26,,0,38.90269,-77.00178,56,112
43093017,Columbia Heights,Private room,1,1.0,65,50,0,,0,within a day,37%,2019-09-13,,0,38.9276,-77.02798,30,180
43093064,Columbia Heights,Private room,1,1.0,55,25,25,,0,within a day,37%,2019-09-13,,0,38.92577,-77.02966,30,180
43095715,Columbia Heights,Entire home/apt,2,,52,50,25,,0,,,2012-07-17,,0,38.93022,-77.03572,6,25
43097190,Douglas,Entire home/apt,8,4.0,500,0,0,1.0,0,within an hour,71%,2015-05-08,2021-01-03,1,38.84316,-76.97717,3,1125
43101891,Union Station,Shared room,1,1.0,53,0,50,,0,a few days or more,,2014-05-26,,0,38.90003,-76.99942,70,112
43102023,Union Station,Shared room,1,1.0,53,0,25,,0,a few days or more,,2014-05-26,,0,38.89971,-76.99949,70,112
43102083,Union Station,Shared room,1,1.0,53,25,50,,0,a few days or more,,2014-05-26,,0,38.90099,-77.00039,70,122
43102108,Union Station,Shared room,1,1.0,53,25,0,,0,a few days or more,,2014-05-26,,0,38.89969,-76.99884,70,112
43102131,Union Station,Shared room,1,1.0,53,50,25,,0,a few days or more,,2014-05-26,,0,38.90158,-77.00073,70,112
43102161,Union Station,Shared room,1,1.0,53,0,50,,0,a few days or more,,2014-05-26,,0,38.90074,-76.99871,70,112
43102208,Union Station,Shared room,1,1.0,53,0,25,,0,a few days or more,,2014-05-26,,0,38.89939,-76.99936,70,112
43102241,Union Station,Shared room,1,1.0,53,0,25,,0,a few days or more,,2014-05-26,,0,38.89956,-76.99888,70,112
43104720,Brightwood Park,Entire home/apt,4,,200,100,100,4.0,0,,,2017-10-27,2020-10-19,3,38.9575,-77.02502,2,1125
43106394,Union Station,Shared room,1,1.0,50,25,0,,0,a few days or more,,2014-05-26,,0,38.90271,-77.00231,56,112
43106408,Union Station,Shared room,1,1.0,50,50,50,,0,a few days or more,,2014-05-26,,0,38.90251,-77.00196,56,112
43106414,Union Station,Shared room,1,1.0,50,25,0,,0,a few days or more,,2014-05-26,,0,38.90229,-77.00174,56,112
43111277,Capitol View,Private room,2,1.0,51,0,50,4.3,0,within a day,91%,2014-02-24,2021-08-14,10,38.8885,-76.92864,2,1125
43120764,Columbia Heights,Private room,1,1.0,39,25,25,,0,within a day,37%,2019-09-13,,0,38.92862,-77.02612,30,365
43131526,Union Station,Private room,1,1.0,48,0,50,,0,within a day,37%,2019-09-13,,0,38.90009,-76.98864,30,180
43132674,Southwest Employment Area,Entire home/apt,8,2.0,1500,400,0,,0,,,2018-07-11,,0,38.8799,-77.01873,2,7
43134084,Columbia Heights,Entire home/apt,4,2.0,120,0,50,5.0,1,within an hour,85%,2015-07-15,2020-11-29,2,38.93184,-77.01929,1,1125
43138063,Union Station,Private room,1,1.0,53,0,25,,0,within a day,37%,2019-09-13,,0,38.90027,-76.99498,30,180
43146424,Columbia Heights,Entire home/apt,4,1.0,199,50,0,,0,,,2014-03-01,,0,38.92535,-77.03578,1,90
43147846,Downtown,Entire home/apt,4,2.0,213,50,50,,0,within an hour,99%,2016-12-16,,0,38.89477,-77.02372,30,1125
43147856,Dupont Circle,Entire home/apt,4,2.0,163,50,0,,0,within an hour,99%,2016-12-16,,0,38.91637,-77.04196,30,1125
43147860,Dupont Circle,Entire home/apt,2,1.0,123,50,0,,0,within an hour,99%,2016-12-16,,0,38.91606,-77.04192,30,1125
43148761,Capitol Hill,Entire home/apt,2,1.0,192,0,100,5.0,0,within an hour,100%,2017-03-24,2021-07-20,5,38.88794,-76.99327,3,1125
43148873,Capitol Hill,Entire home/apt,2,1.0,143,100,0,,0,within a day,64%,2013-07-22,,0,38.88346,-76.99718,30,1125
43159768,Columbia Heights,Entire home/apt,10,4.0,284,0,50,4.56,1,within an hour,88%,2017-04-07,2021-09-11,9,38.93366,-77.0268,2,1125
43186270,Capitol Hill,Entire home/apt,4,1.0,116,0,0,4.47,0,within an hour,99%,2015-07-29,2021-09-02,15,38.88263,-76.99441,2,1125
43186585,Capitol Hill,Entire home/apt,4,1.0,347,50,0,4.9,0,within an hour,99%,2015-07-29,2021-04-21,10,38.88099,-76.99628,2,1125
43186713,Capitol Hill,Entire home/apt,4,1.0,140,50,0,4.83,0,within an hour,99%,2015-07-29,2021-08-11,18,38.88187,-76.99428,2,1125
43186909,Capitol Hill,Entire home/apt,6,2.0,200,100,50,4.65,0,within an hour,99%,2015-07-29,2021-08-20,54,38.88106,-76.99455,2,1125
43188285,Dupont Circle,Entire home/apt,2,1.0,183,100,100,5.0,0,within an hour,99%,2016-12-16,2020-11-11,1,38.91316,-77.04282,30,1125
43220779,Shaw,Entire home/apt,2,1.0,104,50,0,4.64,0,within an hour,98%,2018-11-06,2021-09-07,28,38.90881,-77.02681,1,29
43246407,Union Station,Entire home/apt,3,1.0,118,100,100,5.0,0,,,2014-09-27,2021-09-14,17,38.89714,-76.99933,2,14
43247565,Spring Valley,Private room,1,1.0,200,0,100,,0,,,2016-04-29,,0,38.92038,-77.09929,5,1125
43274661,Columbia Heights,Entire home/apt,4,2.0,130,0,50,,0,,,2014-12-15,,0,38.92476,-77.03473,90,1125
43282426,Dupont Circle,Entire home/apt,3,1.0,100,50,100,5.0,0,,100%,2020-04-20,2021-02-07,1,38.90663,-77.04572,30,130
43286567,Union Station,Entire home/apt,4,1.0,95,50,25,4.97,1,within an hour,99%,2020-02-29,2021-09-12,102,38.89438,-76.99152,1,1125
43301572,Dupont Circle,Entire home/apt,2,1.0,100,50,100,,0,within a day,64%,2013-07-22,,0,38.91261,-77.04056,30,1125
43301577,Downtown,Entire home/apt,4,1.0,189,50,100,,0,within a few hours,,2020-04-17,,0,38.8949,-77.02355,30,1125
43317189,Howard University,Private room,1,1.0,55,50,50,,0,within a day,37%,2019-09-13,,0,38.91486,-77.03156,30,180
43319846,Kalorama Heights,Entire home/apt,3,1.0,55,50,50,,0,a few days or more,29%,2012-08-19,,0,38.91667,-77.04489,7,1125
43338741,Howard University,Entire home/apt,5,5.0,226,50,0,,0,within a day,37%,2019-09-13,,0,38.91431,-77.03249,30,365
43339702,Ivy City,Entire home/apt,5,2.0,82,0,0,4.0,0,within an hour,100%,2018-10-20,2021-08-21,4,38.91072,-76.98616,2,1125
43341208,Union Station,Entire home/apt,6,2.0,119,0,0,4.74,1,within an hour,92%,2016-04-27,2021-09-01,65,38.89728,-76.97736,2,29
43341696,Kalorama Heights,Private room,1,1.0,50,50,25,,0,,,2017-07-04,,0,38.92038,-77.04312,60,90
43346847,Columbia Heights,Entire home/apt,8,4.0,235,100,100,4.82,0,within a few hours,67%,2013-09-09,2021-08-14,11,38.93354,-77.03649,3,1125
43348882,West End,Shared room,1,1.0,50,0,50,,0,,,2016-07-06,,0,38.90111,-77.05238,14,30
43364561,Howard University,Private room,2,2.0,119,50,100,,0,,,2019-04-09,,0,38.91768,-77.02602,2,1125
43375153,Georgetown,Entire home/apt,2,1.0,99,0,25,,0,a few days or more,0%,2014-01-04,,0,38.91191,-77.05395,90,1125
43381410,Shaw,Private room,1,1.0,70,25,25,,0,within a day,37%,2019-09-13,,0,38.91312,-77.03016,30,180
