Year,Player,Pos,Age,Tm,MP,FT,TRB,AST,STL,BLK,TOV,PF,PTS
1990,Winston Bennett,SF,24,CLE,990,64,188,54,23,10,62,133,338
1990,Larry Bird*,SF,33,BOS,2944,319,712,562,106,61,243,173,1820
1990,Antoine Carr,PF,28,ATL,803,79,149,53,15,34,54,128,335
1990,Joe Barry,C,31,TOT,1721,137,443,97,47,115,142,192,761
1990,Dale Ellis,SG,29,SEA,2033,193,238,110,59,7,119,124,1293
1990,Terry Davis,PF,22,MIA,884,54,229,25,25,28,68,171,298
1990,Johnny Dawkins,PG,26,PHI,2865,210,247,601,121,9,214,159,1162
1990,Vinny Del,SG,23,SAC,1858,135,198,250,64,10,111,182,739
1990,Byron Dinkins,PG,22,HOU,362,26,40,75,19,2,37,30,115
1990,Vlade Divac,C,21,LAL,1611,153,512,75,79,114,110,240,701
1990,James Donaldson,C,32,DAL,2265,149,630,57,22,47,119,129,665
1990,Sherman Douglas,PG,23,MIA,2470,224,206,619,145,10,246,187,1155
1990,Terry Dozier,SF,23,CHH,92,4,15,3,6,2,7,10,22
1990,Greg Dreiling,C,27,IND,307,25,87,8,4,14,19,69,65
1990,Larry Drew,PG,31,LAL,1333,46,98,217,47,4,95,92,418
1990,Clyde Drexler*,SG,27,POR,2683,333,507,432,145,51,191,222,1703
1990,Kevin Duckworth,C,25,POR,2462,231,509,91,36,34,171,271,1327
1990,Chris Dudley,PF,24,TOT,1356,58,423,39,41,72,84,164,350
1990,Chris Dudley,PF,24,CLE,684,26,203,20,19,41,48,83,184
1990,Chris Dudley,PF,24,NJN,672,32,220,19,22,31,36,81,166
1990,Joe Dumars*,SG,26,DET,2578,297,212,368,63,2,145,129,1335
1990,Mike Dunleavy,PG,35,MIL,43,7,2,10,1,0,8,7,17
1990,T.R. Dunn,SF,34,DEN,657,26,138,43,41,4,19,67,114
1990,Ledell Eackles,SG,23,WSB,1696,210,175,182,50,4,143,157,1055
1990,Mark Eaton,C,33,UTA,2281,79,601,39,33,201,75,238,395
1990,Blue Edwards,SF,24,UTA,1889,146,251,145,76,36,152,280,727
1990,James Edwards,C,34,DET,2283,265,345,63,23,37,133,295,1189
1990,Jay Edwards,SG,21,LAC,26,1,2,4,1,0,1,4,7
1990,Kevin Edwards,SG,24,MIA,2211,139,282,252,125,33,180,149,938
1990,Craig Ehlo,SG,28,CLE,2894,126,439,371,126,23,161,226,1102
1990,Sean Elliott,SF,21,SAS,2032,187,297,154,45,14,112,172,810
1990,Walter Davis,SG,35,DEN,1635,207,179,155,59,9,102,160,1207
1990,Charles Davis,SF,31,CHI,429,7,81,18,10,8,20,52,130
1990,Joe Barry,C,31,NJN,1002,85,250,43,19,56,64,122,403
1990,Brad Davis,PG,34,DAL,1292,77,93,242,47,9,86,151,470
1990,Joe Barry,C,31,DEN,719,52,193,54,28,59,78,70,358
1990,Bill Cartwright,C,32,CHI,2160,227,465,145,38,34,123,243,811
1990,Terry Catledge,PF,26,ORL,2462,341,563,72,36,17,181,201,1435
1990,Tom Chambers,PF,30,PHO,3046,557,571,190,88,47,218,260,2201
1990,Rex Chapman,SG,22,CHH,1762,144,179,132,46,6,100,113,945
1990,Maurice Cheeks,PG,33,TOT,2519,171,240,453,124,10,121,78,789
1990,Maurice Cheeks,PG,33,SAS,1766,114,167,302,82,5,85,46,545
1990,Maurice Cheeks,PG,33,NYK,753,57,73,151,42,5,36,32,244
1990,Derrick Chievous,SF,22,TOT,591,80,90,31,26,5,45,70,293
1990,Derrick Chievous,SF,22,HOU,492,61,75,27,23,4,40,59,244
1990,Derrick Chievous,SF,22,CLE,99,19,15,4,3,1,5,11,49
1990,Ben Coleman,PF,28,MIL,305,34,87,12,7,7,26,54,126
1990,Steve Colter,PG,27,WSB,977,77,176,148,47,10,38,98,361
1990,Lester Conner,PG,30,NJN,2355,172,265,385,172,8,138,182,648
1990,Michael Cooper,SG,33,LAL,1851,83,227,215,67,36,91,206,515
1990,Wayne Cooper,C,33,POR,1176,25,339,44,18,95,39,211,301
1990,Lanard Copeland,SG,24,PHI,110,11,10,9,1,1,19,12,74
1990,Tyrone Corbin,SF,27,MIN,3011,161,604,216,175,41,143,288,1203
1990,Dave Corzine,C,33,ORL,79,0,18,2,2,0,8,7,22
1990,Pat Cummings,C,33,MIA,391,21,93,13,12,4,32,60,175
1990,Terry Cummings,PF,28,SAS,2821,343,677,219,110,52,202,286,1818
1990,Dell Curry,SG,25,CHH,1860,96,168,159,98,26,100,148,1070
1990,Quintin Dailey,SG,29,SEA,491,52,51,34,12,0,34,63,247
1990,Adrian Dantley*,SF,33,DAL,1300,200,172,80,20,7,75,99,662
1990,Brad Daugherty,C,24,CLE,1438,202,373,130,29,22,110,108,690
1990,Cliff Levingston,PF,29,ATL,1706,83,319,80,55,41,49,216,516
1990,Calvin Natt,SF,33,IND,164,17,35,9,1,0,5,14,57
1990,Ralph Lewis,SG,26,DET,6,0,0,0,0,0,1,1,0
1990,Rory Sparrow,PG,31,MIA,1756,59,138,298,49,4,99,140,487
1990,Greg Stokes,PF,26,SAC,34,2,5,0,0,0,3,8,4
1990,Rod Strickland,PG,23,TOT,2140,174,259,468,127,14,170,160,868
1990,Rod Strickland,PG,23,NYK,1019,83,126,219,70,8,85,71,429
1990,Rod Strickland,PG,23,SAS,1121,91,133,249,57,6,85,89,439
1990,Jon Sundvold,SG,28,MIA,867,44,71,102,25,0,52,69,384
1990,Roy Tarpley,PF,25,DAL,1648,130,589,67,79,70,117,160,758
1990,Jay Taylor,SG,22,NJN,114,6,11,5,5,3,10,9,51
1990,Leonard Taylor,PF,23,GSW,37,11,12,1,0,0,5,4,11
1990,Terry Teagle,SF,29,GSW,2376,244,367,155,91,15,144,231,1323
1990,Reggie Theus,SG,32,ORL,2350,378,221,407,60,12,226,194,1438
1990,Isiah Thomas*,PG,28,DET,2993,292,308,765,139,19,322,206,1492
1990,Billy Thompson,SF,26,MIA,2142,115,551,166,54,89,156,237,867
1990,LaSalle Thompson,C,28,IND,2126,107,630,106,65,71,150,313,554
1990,Mychal Thompson,C,35,LAL,1883,144,477,43,33,73,79,207,706
1990,Bob Thornton,PF,27,PHI,592,26,133,17,20,12,35,105,123
1990,Otis Thorpe,PF,27,HOU,2947,307,734,261,66,24,229,270,1401
1990,Sedale Threatt,PG,28,SEA,1481,130,115,216,65,8,77,164,744
1990,Wayman Tisdale,PF,25,SAC,2937,306,595,108,54,54,153,251,1758
1990,Tom Tolbert,PF,24,GSW,1347,175,363,58,23,25,79,191,616
1990,Sedric Toney,PG,27,TOT,968,67,60,174,33,0,73,106,264
1990,Sedric Toney,PG,27,ATL,286,21,14,52,10,0,21,35,88
1990,Sedric Toney,PG,27,SAC,682,46,46,122,23,0,52,71,176
1990,Ralph Lewis,SG,26,CHH,20,2,6,0,1,0,1,2,10
1990,Trent Tucker,SG,30,NYK,1725,66,174,173,74,8,73,159,667
1990,Andre Turner,PG,25,TOT,115,4,8,23,8,0,12,6,26
1990,John Stockton*,PG,27,UTA,2915,354,206,1134,207,18,272,233,1345
1990,Mike Smrek,C,27,GSW,107,1,34,1,4,11,9,18,21
1990,Jeff Sanders,PF,24,CHI,182,2,39,9,4,4,15,27,28
1990,Rik Smits,C,23,IND,2404,241,512,142,45,169,143,328,1271
1990,Danny Schayes,C,30,DEN,1194,225,342,61,41,45,72,200,551
1990,Detlef Schrempf,PF,27,IND,2573,402,620,247,59,16,180,271,1267
1990,Byron Scott,SG,28,LAL,2593,160,242,274,77,31,122,180,1197
1990,Rony Seikaly,C,24,MIA,2409,256,766,78,78,124,236,258,1228
1990,Brad Sellers,PF,27,TOT,700,58,89,33,17,22,46,74,264
1990,Brad Sellers,PF,27,SEA,587,49,70,32,11,19,34,63,217
1990,Brad Sellers,PF,27,MIN,113,9,19,1,6,3,12,11,47
1990,Charles Shackleford,C,23,NJN,1557,79,479,56,40,35,116,183,573
1990,John Shasky,C,25,GSW,51,2,13,1,1,2,2,10,10
1990,Purvis Short,SF,32,NJN,2213,198,248,145,66,20,119,202,1072
1990,Dexter Shouse,PG,26,PHI,18,0,0,2,1,1,2,2,0
1990,Jerry Sichting,PG,33,TOT,496,18,19,94,16,2,22,40,121
1990,Jerry Sichting,PG,33,CHH,469,15,19,92,16,2,22,39,118
1990,Jerry Sichting,PG,33,MIL,27,3,0,2,0,0,0,1,3
1990,Jack Sikma,C,34,MIL,2250,230,492,229,76,48,139,244,986
1990,Scott Skiles,PG,25,ORL,1460,104,159,334,36,4,90,126,536
1990,Charles Smith,PG,22,BOS,519,53,69,103,35,3,36,75,171
1990,Charles Smith,PF,24,LAC,2732,454,524,114,86,119,162,294,1645
1990,Derek Smith,SF,28,PHI,1405,130,172,109,35,20,85,198,668
1990,Kenny Smith,PG,24,TOT,2421,161,157,445,79,8,169,143,943
1990,Kenny Smith,PG,24,SAC,1747,106,120,303,57,7,122,98,688
1990,Kenny Smith,PG,24,ATL,674,55,37,142,22,1,47,45,255
1990,Larry Smith,PF,32,HOU,1300,20,452,69,56,28,70,203,222
1990,Michael Smith,PF,24,BOS,620,53,100,79,9,1,54,51,327
1990,Otis Smith,SF,26,ORL,1644,169,300,147,76,57,102,174,875
1990,Andre Turner,PG,25,LAC,31,0,5,3,1,0,4,1,4
1990,Andre Turner,PG,25,CHH,84,4,3,20,7,0,8,5,22
1990,Henry Turner,PF,23,SAC,315,40,50,22,17,7,26,40,156
1990,Jeff Turner,PF,27,ORL,1105,42,227,53,23,12,61,161,308
1990,Buck Williams,PF,29,POR,2801,288,800,116,69,39,168,285,1114
1990,Herb Williams,C,31,DAL,2199,108,391,119,51,106,106,243,700
1990,Hot Rod,PF,27,CLE,2776,325,663,168,86,167,143,214,1381
1990,John Williams,SF,23,WSB,632,65,136,84,21,9,43,33,327
1990,Micheal Williams,PG,23,TOT,329,36,32,81,22,1,33,39,156
1990,Micheal Williams,PG,23,PHO,26,1,1,4,0,0,5,0,5
1990,Micheal Williams,PG,23,CHH,303,35,31,77,22,1,28,39,151
1990,Mike Williams,PF-SF,26,TOT,102,3,23,2,3,7,3,30,15
1990,Mike Williams,PF,26,SAC,88,3,22,2,3,7,3,28,15
1990,Mike Williams,SF,26,ATL,14,0,1,0,0,0,0,2,0
1990,Reggie Williams,SF,25,TOT,743,52,83,53,32,14,45,102,320
1990,Reggie Williams,SF,25,LAC,133,18,15,10,9,1,9,7,60
1990,Reggie Williams,SF,25,CLE,542,30,60,38,22,10,32,79,218
1990,Reggie Williams,SF,25,SAS,68,4,8,5,1,3,4,16,42
1990,Kevin Willis,PF,27,ATL,2273,168,645,57,63,47,144,259,1006
1990,David Wingate,SG,26,SAS,1856,87,195,208,89,18,127,154,527
1990,Randy Wittman,SF,30,IND,544,5,30,39,7,4,23,21,130
1990,Joe Wolf,C,25,LAC,1325,55,232,62,30,24,77,129,370
1990,Leon Wood,SG,27,NJN,200,14,12,47,6,0,8,16,50
1990,Mike Woodson,SG,31,HOU,972,62,88,66,42,11,49,100,394
1990,Orlando Woolridge,SF,30,LAL,1421,176,185,96,39,46,73,160,788
1990,Haywoode Workman,PG,24,ATL,16,2,3,2,3,0,0,3,6
1990,James Worthy*,SF,28,LAL,2960,248,478,288,99,49,160,190,1685
1990,Danny Young,PG,27,POR,1393,91,122,231,82,4,80,84,383
1990,Michael Young,SF,29,LAC,459,27,86,24,25,3,15,47,219
1990,Gerald Wilkins,SG,26,NYK,2609,208,371,330,95,21,194,188,1191
1990,Eddie Lee,C,27,NYK,972,89,265,16,18,18,73,152,371
1990,Dominique Wilkins*,SF,30,ATL,2888,459,521,200,126,47,174,141,2138
1990,Alexander Volkov,C,25,ATL,937,70,119,83,36,22,52,166,357
1990,Melvin Turpin,C,29,WSB,818,56,221,27,15,47,45,135,276
1990,Kelvin Upshaw,SG,27,TOT,387,28,41,54,27,1,27,53,160
1990,Kelvin Upshaw,SG,27,BOS,131,4,13,28,2,1,12,19,30
1990,Kelvin Upshaw,SG,27,DAL,4,0,0,0,0,0,0,0,2
1990,Kelvin Upshaw,SG,27,GSW,252,24,28,26,25,0,15,34,128
1990,Kiki Vandeweghe,SF,31,NYK,563,44,53,41,15,3,26,28,258
1990,Jay Vincent,SF,30,TOT,459,41,62,18,18,5,33,52,214
1990,Jay Vincent,SF,30,PHI,259,33,36,8,10,2,14,23,124
1990,Jay Vincent,SF,30,LAL,200,8,26,10,8,3,19,29,90
1990,Sam Vincent,PG,26,ORL,1657,188,194,354,65,20,132,108,705
1990,Gary Voce,PF,24,CLE,4,0,2,0,0,0,0,0,2
1990,Mark Wade,PG,24,DAL,3,0,0,2,0,0,0,0,0
1990,Morlon Wiley,PG,23,ORL,638,28,52,114,45,3,63,65,229
1990,Darrell Walker,PG,28,WSB,2883,138,714,652,139,30,173,220,772
1990,Kenny Walker,PF,25,NYK,1595,125,343,49,33,52,60,178,535
1990,Spud Webb,PG,26,ATL,2184,162,201,477,105,12,141,185,751
1990,Chris Welp,C,26,TOT,198,19,48,9,6,8,15,58,65
1990,Chris Welp,C,26,SAS,56,1,12,5,1,0,6,21,15
1990,Chris Welp,C,26,GSW,142,18,36,4,5,8,9,37,50
1990,Bill Wennington,C,26,DAL,814,60,198,41,20,21,50,144,270
1990,Doug West,SG,22,MIN,378,26,70,18,10,6,31,61,135
1990,Mark West,C,29,PHO,2399,199,728,45,36,184,126,277,861
1990,Randy White,PF,22,DAL,707,50,173,21,24,6,47,124,237
1990,Mitchell Wiggins,SG,30,HOU,1852,192,286,104,85,1,87,165,1024
1990,Mike Sanders,SF,29,IND,1531,55,230,89,43,23,79,220,510
1990,Kelly Tripucka,SF,30,CHH,2404,310,322,224,75,16,176,220,1232
1990,Ralph Sampson*,C,29,SAC,417,12,84,28,14,22,34,66,109
1990,Bob McCann,SF,25,DAL,62,12,12,6,2,2,6,7,26
1990,George McCloud,SF,22,IND,413,15,42,45,19,3,36,56,118
1990,Tim McCormick,C,27,HOU,116,10,27,3,3,1,10,24,30
1990,Rodney McCray,SF,28,SAC,3238,273,669,377,60,70,174,176,1358
1990,Xavier McDaniel,SF,26,SEA,2432,244,447,171,73,36,187,231,1471
1990,Mike McGee,SF,30,PHO,280,10,36,16,8,1,14,28,102
1990,Kevin McHale*,PF,32,BOS,2722,393,677,172,30,157,183,250,1712
1990,Derrick McKey,SF,23,SEA,2748,315,489,187,87,81,192,247,1254
1990,Carlton McKinney,SG,25,LAC,104,2,12,7,6,1,7,15,18
1990,Nate McMillan,SG,25,SEA,2338,98,403,598,140,37,187,289,523
1990,Mark McNamara,C,30,LAL,190,26,63,3,2,1,21,31,102
1990,Scott Meents,PF,26,SEA,148,17,30,7,4,3,9,12,55
1990,Reggie Miller*,SG,24,IND,3192,544,295,311,110,18,222,175,2016
1990,Sam Mitchell,PF,26,MIN,2414,268,462,89,66,54,96,301,1012
1990,Paul Mokeski,C,33,CLE,449,25,99,17,8,10,26,76,151
1990,Johnny Moore,PG,31,SAS,516,16,52,82,32,3,39,55,118
1990,Chris Morris,SF,24,NJN,2449,228,422,143,130,79,185,219,1187
1990,Mike Morrison,SG,22,PHO,153,24,20,11,2,0,23,20,72
1990,John Morton,SG,22,CLE,402,43,32,67,18,4,51,30,146
1990,Chris Mullin*,SF,26,GSW,2830,505,463,319,123,45,239,142,1956
1990,Tod Murphy,C,26,MIN,2493,144,564,106,76,60,61,229,680
1990,Pete Myers,SG,26,TOT,751,66,96,135,35,11,76,109,244
1990,Pete Myers,SG,26,NYK,208,16,28,35,15,2,18,39,46
1990,Pete Myers,SG,26,NJN,543,50,68,100,20,9,58,70,198
1990,Larry Nance,PF,30,CLE,2065,186,516,161,54,122,110,185,1011
1990,Ed Nealy,PF,29,CHI,503,30,138,28,16,4,17,67,104
1990,Mel McCants,SF,22,LAL,65,6,6,2,3,1,1,11,22
1990,Vernon Maxwell,SG,24,HOU,869,77,87,150,42,5,72,69,374
1990,Johnny Newman,SF,26,NYK,2277,239,191,180,95,22,143,254,1032
1990,Vernon Maxwell,SG,24,SAS,1118,59,141,146,42,5,71,79,340
1990,Reggie Lewis,SG,24,BOS,2522,256,347,225,88,63,120,216,1340
1990,John Salley,PF,25,DET,1914,174,439,67,51,153,97,282,593
1990,Alton Lister,C,31,GSW,40,4,8,2,1,0,0,8,12
1990,Lewis Lloyd,SG,30,TOT,123,9,18,11,3,0,20,12,69
1990,Lewis Lloyd,SG,30,PHI,10,0,0,0,0,0,4,3,2
1990,Lewis Lloyd,SG,30,HOU,113,9,18,11,3,0,16,9,67
1990,Brad Lohaus,PF,25,TOT,1943,75,398,168,58,88,109,211,732
1990,Brad Lohaus,PF,25,MIN,590,21,110,62,14,22,45,66,210
1990,Brad Lohaus,PF,25,MIL,1353,54,288,106,44,66,64,145,522
1990,Grant Long,PF,23,MIA,1856,172,402,96,91,38,139,300,686
1990,John Long,SG,33,ATL,1030,46,83,85,45,5,75,66,404
1990,Sidney Lowe,PG,30,MIN,1744,39,163,337,73,4,63,114,187
1990,John Lucas,PG,36,HOU,938,42,90,238,45,2,85,59,286
1990,Rick Mahorn,PF,31,PHI,2271,183,568,98,44,103,104,251,811
1990,Dan Majerle,SG,24,PHO,2244,198,430,188,100,32,82,177,809
1990,Jeff Malone,SG,28,WSB,2567,257,206,243,48,6,125,116,1820
1990,Karl Malone*,PF,26,UTA,3122,696,911,226,121,50,304,259,2540
1990,Moses Malone*,C,34,ATL,2735,493,812,130,47,84,232,158,1528
1990,Danny Manning,PF,23,LAC,2269,274,422,187,91,39,188,261,1154
1990,Roy Marble,SG,23,ATL,162,19,24,11,7,1,14,16,51
1990,Sarunas Marciulionis*,SG,25,GSW,1695,317,221,121,94,7,137,230,905
1990,Jeff Martin,SG,23,LAC,1351,91,159,44,41,16,47,97,433
1990,Anthony Mason,PF,23,NJN,108,9,34,7,2,2,11,20,37
1990,Wes Matthews,PG,30,ATL,13,2,0,5,0,0,0,0,4
1990,Vernon Maxwell,SG,24,TOT,1987,136,228,296,84,10,143,148,714
1990,Chuck Nevitt,C,30,HOU,9,0,3,1,0,1,2,3,4
1990,Todd Lichti,SG,23,DEN,1326,130,151,116,55,13,95,145,630
1990,Kurt Nimphius,C,31,PHI,314,14,61,6,4,18,12,45,90
1990,Brian Quinnett,SG,23,NYK,193,2,28,11,3,4,4,27,40
1990,Kurt Rambis,PF,31,CHH,448,30,120,28,32,10,29,45,146
1990,Kurt Rambis,PF,31,PHO,1456,52,405,107,68,27,75,163,316
1990,Blair Rasmussen,C,27,DEN,1995,111,594,82,40,104,75,300,1001
1990,J.R. Reid,C,21,CHH,2757,192,691,101,92,54,172,292,908
1990,Robert Reid,SF,34,TOT,1202,54,151,90,38,16,45,153,414
1990,Robert Reid,SF,34,POR,85,4,8,8,2,2,1,17,31
1990,Robert Reid,SF,34,CHH,1117,50,143,82,36,14,44,136,383
1990,Jerry Reynolds,SF,27,ORL,1817,239,323,180,93,64,139,162,858
1990,Glen Rice,SF,22,MIA,2311,91,352,138,67,27,113,198,1048
1990,Pooh Richardson,PG,23,MIN,2581,63,217,554,133,25,141,143,938
1990,Mitch Richmond*,SG,24,GSW,2799,406,360,223,98,24,201,210,1720
1990,David Rivers,PG,25,LAC,724,59,85,155,31,0,88,53,219
1990,Doc Rivers,PG,28,ATL,1526,138,200,264,116,22,98,151,598
1990,Fred Roberts,PF,29,MIL,2235,195,311,147,56,25,130,210,857
1990,Alvin Robertson,SG,27,MIL,2599,197,559,445,207,17,217,280,1153
1990,Clifford Robinson,PF,23,POR,1565,138,308,72,53,53,129,226,746
1990,David Robinson*,C,24,SAS,3002,613,983,164,138,319,257,259,1993
1990,Dennis Rodman*,SF,28,DET,2377,142,792,72,52,60,90,276,719
1990,Tree Rollins,C,34,CLE,674,11,153,24,13,53,35,83,125
1990,Doug Roth,C,22,WSB,412,7,120,20,8,13,16,70,81
1990,Scott Roth,SF,26,MIN,1061,150,112,115,51,6,85,144,486
1990,Jim Rowinski,PF,29,MIA,112,22,29,5,1,2,10,19,50
1990,Brian Rowsom,PF,24,CHH,559,68,131,22,18,11,25,58,225
1990,Donald Royal,SF,23,MIN,746,153,137,43,32,8,81,107,387
1990,Dyron Nix,SF,22,IND,109,11,26,5,3,1,7,15,39
1990,Kurt Rambis,PF,31,TOT,1904,82,525,135,100,37,104,208,462
1990,Delaney Rudd,PG,27,UTA,850,35,55,177,22,1,88,81,273
1990,Mark Price,PG,25,CLE,2706,300,251,666,114,5,214,89,1430
1990,Kenny Payne,SF,23,PHI,216,16,26,10,7,6,20,37,114
1990,Harold Pressley,SF,26,SAC,1603,110,309,149,58,36,88,148,636
1990,Charles Oakley,PF,26,NYK,2196,217,727,146,64,16,165,220,889
1990,Hakeem Olajuwon*,C,27,HOU,3124,382,1149,234,174,376,316,314,1995
1990,Jawann Oldham,C,32,TOT,45,3,16,1,2,3,4,9,9
1990,Jawann Oldham,C,32,ORL,36,2,15,0,2,3,3,6,4
1990,Jawann Oldham,C,32,LAL,9,1,1,1,0,0,1,3,5
1990,Jose Ortiz,PF,26,UTA,64,3,15,7,2,1,5,15,42
1990,Robert Parish*,C,36,BOS,2396,233,796,103,38,69,169,189,1243
1990,Zarko Paspalj,SF,23,SAS,181,18,30,10,3,7,21,37,72
1990,Jim Paxson,PG,32,BOS,1283,73,77,137,33,5,54,115,460
1990,John Paxson,PG,29,CHI,2365,56,119,335,83,6,85,176,819
1990,Ken Norman,SF,25,LAC,2334,153,470,160,78,59,190,196,1128
1990,Will Perdue,C,24,CHI,884,72,214,46,19,26,65,150,294
1990,Tim Perry,C,24,PHO,612,53,152,17,21,22,47,76,254
1990,Chuck Person,SF,25,IND,2714,211,445,230,53,20,170,217,1515
1990,Jim Petersen,C,27,GSW,592,52,160,23,17,20,36,103,172
1990,Drazen Petrovic*,SG,25,POR,967,135,111,116,23,2,96,134,583
1990,Ricky Pierce,SG,30,MIL,1709,307,167,133,50,7,129,158,1359
1990,Ed Pinckney,PF,26,BOS,1082,92,225,68,34,42,56,126,362
1990,Scottie Pippen*,SF,24,CHI,3148,199,547,444,211,101,278,298,1351
1990,Olden Polynice,C,25,SEA,1085,47,300,15,25,21,35,187,360
1990,Terry Porter,PG,26,POR,2781,421,272,726,151,4,245,150,1406
1990,Paul Pressey,SG,31,MIL,1400,144,172,244,71,23,109,149,628
1990,Sam Perkins,SF,28,DAL,2668,330,572,175,88,64,148,225,1206
1989,Darrell Griffith,SG,30,UTA,2382,142,330,130,86,22,141,175,1135
1989,Bob Hansen,SG,28,UTA,964,42,128,50,37,6,43,105,341
1989,Jack Haley,PF,25,CHI,289,36,71,10,11,0,26,56,110
1989,Petur Gudmundsson,C,30,SAS,70,3,16,5,1,1,8,15,21
1989,Rickey Green,PG,34,MIL,501,17,46,105,22,2,33,19,163
1989,Dave Greenwood,PF,31,DEN,491,48,164,41,17,28,36,78,172
1989,Dave Greenwood,PF,31,SAS,912,84,238,55,30,24,55,123,294
1989,Dave Greenwood,PF,31,TOT,1403,132,402,96,47,52,91,201,466
1989,Sidney Green,PF,28,NYK,1277,129,394,76,47,18,125,172,517
1989,Derek Harper,PG,27,DAL,2968,229,228,570,172,41,205,219,1404
1989,Rickey Green,PG,34,CHH,370,13,23,82,18,0,28,16,128
1989,Bill Hanzlik,PF,31,DEN,701,68,93,86,25,5,53,82,201
1989,Gerald Henderson,PG,33,PHI,986,104,68,140,42,3,73,121,425
1989,Ron Harper,SG,25,CLE,2851,323,409,434,185,74,230,224,1526
1989,Steve Harris,SG,25,DET,7,2,2,0,1,0,0,1,4
1989,Scott Hastings,C,28,MIA,1206,91,231,59,32,42,68,203,386
1989,Hersey Hawkins,SG,22,PHI,2577,241,225,239,120,37,158,184,1196
1989,Rod Higgins,PF,29,GSW,1887,188,376,160,39,42,76,172,856
1989,Roy Hinson,SF,27,NJN,2542,318,522,71,34,121,165,298,1308
1989,Craig Hodges,SG,28,TOT,1204,48,89,146,43,4,57,90,529
1989,Craig Hodges,SG,28,PHO,92,3,5,8,2,0,5,8,39
1989,Craig Hodges,SG,28,CHI,1112,45,84,138,41,4,52,82,490
1989,Mike Holton,PG,27,CHH,1696,120,105,424,66,12,119,165,553
1989,Rickey Green,PG,34,TOT,871,30,69,187,40,2,61,35,291
1989,Dennis Hopson,SG,23,NJN,1551,186,202,103,70,30,102,150,788
1989,Dave Hoppen,C,24,CHH,1419,101,384,57,25,21,77,239,500
1989,Armen Gilliam,PF,24,PHO,2120,240,541,52,54,27,140,176,1176
1989,A.C. Green,PF,25,LAL,2510,282,739,103,94,55,119,172,1088
1989,Winston Garland,PG,24,GSW,2661,203,328,505,175,14,187,216,1145
1989,Jeff Hornacek,SG,25,PHO,2487,147,266,465,129,8,111,188,1054
1989,Jim Farmer,SG,24,UTA,412,29,55,28,9,0,26,41,152
1989,Dave Feitl,C,26,WSB,828,54,202,36,17,18,65,136,286
1989,Rolando Ferreira,C,24,POR,34,7,13,1,0,1,6,7,9
1989,Duane Ferrell,SF,23,ATL,231,30,41,10,7,6,12,33,100
1989,Vern Fleming,PG,26,IND,2552,243,310,494,77,12,192,212,1084
1989,Sleepy Floyd,PG,28,HOU,2788,261,306,709,124,11,253,196,1162
1989,Tellis Frank,PF,23,GSW,245,39,61,15,14,6,29,59,107
1989,Anthony Frederick,SF,24,IND,313,24,52,20,14,6,34,59,152
1989,Corey Gaines,SG,23,NJN,337,12,19,67,15,1,20,27,67
1989,Kevin Gamble,SF,23,BOS,375,35,42,34,14,3,19,40,187
1989,Tom Garrick,SG,22,LAC,1499,102,156,243,78,9,116,141,454
1989,Jeff Grayer,SG,23,MIL,200,17,35,22,10,1,19,15,81
1989,Kenny Gattison,PF,24,PHO,9,1,1,0,0,0,0,2,1
1989,Ben Gillery,C,23,SAC,84,13,23,2,2,4,5,29,25
1989,Mike Gminski,C,29,PHI,2739,297,769,138,46,106,129,142,1409
1989,Grant Gondrezick,SG,26,LAC,244,26,36,34,13,1,17,36,105
1989,Orlando Graham,PF,23,GSW,22,2,11,0,0,0,2,6,8
1989,Ron Grandison,PF,24,BOS,528,59,92,42,18,3,36,71,177
1989,Gary Grant,PG,23,LAC,1924,119,238,506,144,9,258,170,846
1989,Harvey Grant,PF,23,WSB,1193,34,163,79,35,29,28,147,396
1989,Horace Grant,PF,23,CHI,2809,140,681,168,86,62,128,251,950
1989,Stuart Gray,C,25,IND,783,44,245,29,11,21,48,128,188
1989,Sylvester Gray,SF,21,MIA,1220,105,286,117,36,25,102,144,440
1989,Tito Horford,C,23,MIL,112,12,22,3,1,7,15,14,42
1989,Michael Jordan*,SG,25,CHI,3255,674,652,650,234,65,290,247,2633
1989,Phil Hubbard,SF,32,CLE,191,17,40,11,6,0,9,20,73
1989,Larry Krystkowiak,PF,24,MIL,2472,289,610,107,93,9,147,219,1017
1989,Randolph Keys,SF,22,CLE,331,20,56,19,12,6,21,51,169
1989,Albert King,SF,29,SAS,791,37,140,79,27,7,74,97,327
1989,Bernard King*,SF,32,WSB,2559,361,384,294,64,13,227,219,1674
1989,Greg Kite,C,27,TOT,942,20,243,36,27,54,58,161,150
1989,Greg Kite,C,27,LAC,729,14,190,29,23,46,46,118,112
1989,Greg Kite,C,27,CHH,213,6,53,7,4,8,12,43,38
1989,Joe Kleine,C,27,TOT,1411,134,378,67,33,23,104,192,484
1989,Joe Kleine,C,27,SAC,913,81,241,35,18,18,67,126,313
1989,Joe Kleine,C,27,BOS,498,53,137,32,15,5,37,66,171
1989,Bart Kofoed,SG,24,UTA,176,6,11,20,9,0,13,22,30
1989,Jon Koncak,C,25,ATL,1531,63,453,56,54,98,60,238,345
1989,Jeff Lamp,SF,29,LAL,176,4,34,15,8,2,16,27,60
1989,Eddie Hughes,PG,28,DEN,224,7,19,35,17,2,11,30,70
