creationdate,tagname
"2017-08-23 11:19:51","numpy"
"2017-08-23 11:32:25","numpy"
"2017-08-23 11:59:22","numpy"
"2017-08-23 12:00:05","numpy"
"2017-08-23 13:29:46","numpy"
"2017-08-23 13:48:59","numpy"
"2017-08-23 14:08:46","numpy"
"2017-08-23 14:53:49","numpy"
"2017-08-23 15:36:51","numpy"
"2017-08-23 16:13:49","numpy"
"2017-08-23 16:17:24","numpy"
"2017-08-23 16:17:48","numpy"
"2017-08-23 16:58:25","numpy"
"2017-08-23 17:07:58","numpy"
"2017-08-23 17:49:44","numpy"
"2017-08-23 17:58:14","numpy"
"2017-08-23 18:29:06","numpy"
"2017-08-23 22:10:56","numpy"
"2017-08-23 22:27:01","numpy"
"2017-08-23 23:53:18","numpy"
"2017-08-24 00:10:28","numpy"
"2017-08-24 00:28:30","numpy"
"2017-08-24 01:30:21","numpy"
"2017-08-24 02:05:46","numpy"
"2017-08-24 02:44:48","numpy"
"2017-08-24 02:58:17","numpy"
"2017-08-24 03:10:32","numpy"
"2017-08-24 03:12:06","numpy"
"2017-08-24 03:33:58","numpy"
"2017-08-24 05:05:20","numpy"
"2017-08-24 07:51:07","numpy"
"2017-08-24 09:08:32","numpy"
"2017-08-24 09:23:11","numpy"
"2017-08-24 09:42:32","numpy"
"2017-08-24 10:07:30","numpy"
"2017-08-24 10:18:32","numpy"
"2017-08-24 10:19:10","numpy"
"2017-08-24 10:21:34","numpy"
"2017-08-24 11:12:13","numpy"
"2017-08-24 12:05:47","numpy"
"2017-08-24 12:28:00","numpy"
"2017-08-24 13:17:01","numpy"
"2017-08-24 13:17:36","numpy"
"2017-08-24 13:20:41","numpy"
"2017-08-24 13:35:53","numpy"
"2017-08-24 13:40:51","numpy"
"2017-08-24 14:00:48","numpy"
"2017-08-24 14:15:03","numpy"
"2017-08-24 14:21:14","numpy"
"2017-08-24 14:41:58","numpy"
"2017-08-24 14:43:44","numpy"
"2017-08-24 15:06:43","numpy"
"2017-08-24 15:18:00","numpy"
"2017-08-24 15:19:47","numpy"
"2017-08-24 15:23:20","numpy"
"2017-08-24 15:39:41","numpy"
"2017-08-24 16:57:14","numpy"
"2017-08-24 17:05:23","numpy"
"2017-08-24 17:35:14","numpy"
"2017-08-24 17:38:10","numpy"
"2017-08-24 17:44:20","numpy"
"2017-08-24 18:26:15","numpy"
"2017-08-24 18:34:41","numpy"
"2017-08-24 18:49:15","numpy"
"2017-08-24 18:55:33","numpy"
"2017-08-24 20:44:30","numpy"
"2017-08-24 20:45:16","numpy"
"2017-08-24 20:46:29","numpy"
"2017-08-24 21:36:42","numpy"
"2017-08-24 23:15:10","numpy"
"2017-08-25 00:10:44","numpy"
"2017-08-25 02:59:32","numpy"
"2017-08-25 03:52:58","numpy"
"2017-08-25 04:07:20","numpy"
"2017-08-25 05:26:47","numpy"
"2017-08-25 06:43:13","numpy"
"2017-08-25 08:09:33","numpy"
"2017-08-25 09:09:50","numpy"
"2017-08-25 09:23:31","numpy"
"2017-08-25 09:50:19","numpy"
"2017-08-25 09:57:14","numpy"
"2017-08-25 10:52:21","numpy"
"2017-08-25 11:43:10","numpy"
"2017-08-25 11:45:12","numpy"
"2017-08-25 12:33:34","numpy"
"2017-08-25 13:03:47","numpy"
"2017-08-25 13:44:17","numpy"
"2017-08-25 14:10:16","numpy"
"2017-08-25 15:12:35","numpy"
"2017-08-25 15:14:36","numpy"
"2017-08-25 15:16:05","numpy"
"2017-08-25 15:19:26","numpy"
"2017-08-25 15:51:26","numpy"
"2017-08-25 16:13:58","numpy"
"2017-08-25 16:31:30","numpy"
"2017-08-25 16:41:25","numpy"
"2017-08-25 17:15:42","numpy"
"2017-08-25 17:45:47","numpy"
"2017-08-25 18:12:04","numpy"
"2017-08-25 18:54:05","numpy"
"2017-08-25 19:20:28","numpy"
"2017-08-25 19:35:14","numpy"
"2017-08-25 20:59:28","numpy"
"2017-08-25 22:29:03","numpy"
"2017-08-26 00:12:58","numpy"
"2017-08-26 01:16:11","numpy"
"2017-08-26 02:24:31","numpy"
"2017-08-26 03:22:18","numpy"
"2017-08-26 03:31:09","numpy"
"2017-08-26 03:42:58","numpy"
"2017-08-26 04:13:51","numpy"
"2017-08-26 10:32:52","numpy"
"2017-08-26 11:15:26","numpy"
"2017-08-26 12:19:10","numpy"
"2017-08-26 12:23:43","numpy"
"2017-08-26 12:54:58","numpy"
"2017-08-26 15:08:22","numpy"
"2017-08-26 15:22:44","numpy"
"2017-08-26 15:30:44","numpy"
"2017-08-26 15:50:58","numpy"
"2017-08-26 19:27:01","numpy"
"2017-08-26 19:29:18","numpy"
"2017-08-26 19:56:45","numpy"
"2017-08-26 22:56:52","numpy"
"2017-08-27 02:37:47","numpy"
"2017-08-27 09:00:40","numpy"
"2017-08-27 10:03:09","numpy"
"2017-08-27 10:33:42","numpy"
"2017-08-27 10:34:53","numpy"
"2017-08-27 12:46:41","numpy"
"2017-08-27 13:32:37","numpy"
"2017-08-27 13:53:41","numpy"
"2017-08-27 14:30:49","numpy"
"2017-08-27 14:39:53","numpy"
"2017-08-27 16:34:42","numpy"
"2017-08-27 17:14:28","numpy"
"2017-08-27 17:16:16","numpy"
"2017-08-27 17:45:10","numpy"
"2017-08-27 18:37:33","numpy"
"2017-08-27 21:31:00","numpy"
"2017-08-27 22:11:56","numpy"
"2017-08-27 23:19:04","numpy"
"2017-08-28 01:18:12","numpy"
"2017-08-28 01:37:27","numpy"
"2017-08-28 01:52:00","numpy"
"2017-08-28 02:13:24","numpy"
"2017-08-28 02:33:02","numpy"
"2017-08-28 03:21:51","numpy"
"2017-08-28 03:53:42","numpy"
"2017-08-28 05:07:37","numpy"
"2017-08-28 05:58:14","numpy"
"2017-08-28 06:11:44","numpy"
"2017-08-28 06:37:25","numpy"
"2017-08-28 06:39:31","numpy"
"2017-08-28 06:41:30","numpy"
"2017-08-28 06:55:28","numpy"
"2017-08-28 07:04:33","numpy"
"2017-08-28 10:02:07","numpy"
"2017-08-28 10:51:46","numpy"
"2017-08-28 11:06:59","numpy"
"2017-08-28 11:58:41","numpy"
"2017-08-28 12:39:49","numpy"
"2017-08-28 12:42:09","numpy"
"2017-08-28 13:14:39","numpy"
"2017-08-28 15:00:53","numpy"
"2017-08-28 16:05:08","numpy"
"2017-08-28 16:33:21","numpy"
"2017-08-28 16:37:43","numpy"
"2017-08-28 16:41:55","numpy"
"2017-08-28 16:54:14","numpy"
"2017-08-28 16:58:18","numpy"
"2017-08-28 17:45:04","numpy"
"2017-08-28 18:23:45","numpy"
"2017-08-28 19:07:04","numpy"
"2017-08-28 19:11:35","numpy"
"2017-08-28 19:38:22","numpy"
"2017-08-28 20:57:19","numpy"
"2017-08-28 21:02:29","numpy"
"2017-08-28 22:05:07","numpy"
"2017-08-28 23:45:06","numpy"
"2017-08-28 23:56:01","numpy"
"2017-08-29 02:55:53","numpy"
"2017-08-29 04:29:50","numpy"
"2017-08-29 04:59:54","numpy"
"2017-08-29 05:29:34","numpy"
"2017-08-29 07:19:36","numpy"
"2017-08-29 07:21:54","numpy"
"2017-08-29 08:56:51","numpy"
"2017-08-29 08:58:50","numpy"
"2017-08-29 10:00:24","numpy"
"2017-08-29 10:06:36","numpy"
"2017-08-29 10:30:35","numpy"
"2017-08-29 11:12:25","numpy"
"2017-08-29 11:41:30","numpy"
"2017-08-29 12:43:35","numpy"
"2017-08-29 13:18:03","numpy"
"2017-08-29 13:33:45","numpy"
"2017-08-29 13:37:34","numpy"
"2017-08-29 13:45:57","numpy"
"2017-08-29 13:49:06","numpy"
"2017-08-29 14:20:23","numpy"
"2017-08-29 15:07:57","numpy"
"2017-08-29 15:36:31","numpy"
"2017-08-29 16:02:04","numpy"
"2017-08-29 16:17:26","numpy"
"2017-08-29 16:57:29","numpy"
"2017-08-29 17:17:01","numpy"
"2017-08-29 19:22:55","numpy"
"2017-08-29 19:40:44","numpy"
"2017-08-29 20:03:31","numpy"
"2017-08-29 20:04:32","numpy"
"2017-08-29 20:10:15","numpy"
"2017-08-29 20:37:47","numpy"
"2017-08-29 21:11:10","numpy"
"2017-08-29 22:21:51","numpy"
"2017-08-29 22:35:40","numpy"
"2017-08-30 00:26:18","numpy"
"2017-08-30 00:46:33","numpy"
"2017-08-30 01:06:12","numpy"
"2017-08-30 04:42:38","numpy"
"2017-08-30 05:55:30","numpy"
"2017-08-30 06:59:24","numpy"
"2017-08-30 07:18:07","numpy"
"2017-08-30 07:59:33","numpy"
"2017-08-30 08:09:47","numpy"
"2017-08-30 08:15:32","numpy"
"2017-08-30 08:21:17","numpy"
"2017-08-30 09:41:24","numpy"
"2017-08-30 10:12:37","numpy"
"2017-08-30 10:27:09","numpy"
"2017-08-30 12:16:29","numpy"
"2017-08-30 12:28:46","numpy"
"2017-08-30 12:37:32","numpy"
"2017-08-30 13:01:58","numpy"
"2017-08-30 14:02:11","numpy"
"2017-08-30 14:11:26","numpy"
"2017-08-30 14:21:55","numpy"
"2017-08-30 16:15:16","numpy"
"2017-08-30 16:23:50","numpy"
"2017-08-30 16:51:33","numpy"
"2017-08-30 17:02:19","numpy"
"2017-08-30 17:31:12","numpy"
"2017-08-30 17:32:34","numpy"
"2017-08-30 17:50:43","numpy"
"2017-08-30 18:47:36","numpy"
"2017-08-30 19:45:00","numpy"
"2017-08-30 19:45:11","numpy"
"2017-08-30 20:04:03","numpy"
"2017-08-30 20:12:42","numpy"
"2017-08-30 20:26:26","numpy"
"2017-08-30 20:55:40","numpy"
"2017-08-30 21:08:45","numpy"
"2017-08-30 21:20:19","numpy"
"2017-08-30 21:46:14","numpy"
"2017-08-30 22:09:19","numpy"
"2017-08-30 23:46:52","numpy"
"2017-08-31 00:30:07","numpy"
"2017-08-31 00:56:09","numpy"
"2017-08-31 02:48:38","numpy"
"2017-08-31 05:20:15","numpy"
"2017-08-31 07:31:59","numpy"
"2017-08-31 08:02:12","numpy"
"2017-08-31 08:07:55","numpy"
"2017-08-31 08:42:05","numpy"
"2017-08-31 09:15:38","numpy"
"2017-08-31 10:02:11","numpy"
"2017-08-31 10:09:23","numpy"
"2017-08-31 11:46:48","numpy"
"2017-08-31 11:51:36","numpy"
"2017-08-31 11:54:21","numpy"
"2017-08-31 12:07:34","numpy"
"2017-08-31 12:46:04","numpy"
"2017-08-31 13:33:25","numpy"
"2017-08-31 14:03:19","numpy"
"2017-08-31 14:59:09","numpy"
"2017-08-31 15:01:33","numpy"
"2017-08-31 15:15:04","numpy"
"2017-08-31 15:17:05","numpy"
"2017-08-31 15:58:50","numpy"
"2017-08-31 16:19:19","numpy"
"2017-08-31 16:37:00","numpy"
"2017-08-31 16:47:27","numpy"
"2017-08-31 16:53:12","numpy"
"2017-08-31 16:54:59","numpy"
"2017-08-31 17:05:45","numpy"
"2017-08-31 17:12:38","numpy"
"2017-08-31 17:26:40","numpy"
"2017-08-31 18:17:11","numpy"
"2017-08-31 18:26:47","numpy"
"2017-08-31 18:29:05","numpy"
"2017-08-31 18:30:41","numpy"
"2017-08-31 18:35:21","numpy"
"2017-08-31 19:06:22","numpy"
"2017-08-31 19:10:21","numpy"
"2017-08-31 20:07:40","numpy"
"2017-08-31 20:56:26","numpy"
"2017-08-31 23:25:17","numpy"
"2017-08-31 23:42:23","numpy"
"2017-09-01 00:59:22","numpy"
"2017-09-01 05:31:46","numpy"
"2017-09-01 07:01:25","numpy"
"2017-09-01 07:08:56","numpy"
"2017-09-01 08:27:27","numpy"
"2017-09-01 09:04:35","numpy"
"2017-09-01 09:16:59","numpy"
"2017-09-01 09:22:42","numpy"
"2017-09-01 09:31:12","numpy"
"2017-09-01 09:35:23","numpy"
"2017-09-01 11:02:43","numpy"
"2017-09-01 11:56:36","numpy"
"2017-09-01 12:43:06","numpy"
"2017-09-01 13:05:15","numpy"
"2017-09-01 14:15:22","numpy"
"2017-09-01 14:19:02","numpy"
"2017-09-01 14:31:25","numpy"
"2017-09-01 15:22:25","numpy"
"2017-09-01 15:51:02","numpy"
"2017-09-01 15:56:21","numpy"
"2017-09-01 17:35:51","numpy"
"2017-09-01 19:42:11","numpy"
"2017-09-01 20:08:32","numpy"
"2017-09-01 20:26:23","numpy"
"2017-09-01 21:08:08","numpy"
"2017-09-01 21:23:44","numpy"
"2017-09-01 21:32:34","numpy"
"2017-09-01 21:43:28","numpy"
"2017-09-01 21:50:17","numpy"
"2017-09-01 22:36:23","numpy"
"2017-09-02 00:18:22","numpy"
"2017-09-02 00:28:26","numpy"
"2017-09-02 01:04:00","numpy"
"2017-09-02 06:20:48","numpy"
"2017-09-02 06:27:08","numpy"
"2017-09-02 06:46:33","numpy"
"2017-09-02 09:44:38","numpy"
"2017-09-02 13:28:31","numpy"
"2017-09-02 14:02:06","numpy"
"2017-09-02 14:20:44","numpy"
"2017-09-02 14:37:36","numpy"
"2017-09-02 14:48:15","numpy"
"2017-09-02 15:45:34","numpy"
"2017-09-02 18:48:42","numpy"
"2017-09-02 20:24:22","numpy"
"2017-09-02 20:42:31","numpy"
"2017-09-02 20:44:11","numpy"
"2017-09-02 20:48:04","numpy"
"2017-09-03 04:53:47","numpy"
"2017-09-03 06:03:35","numpy"
"2017-09-03 07:21:26","numpy"
"2017-09-03 08:29:51","numpy"
"2017-09-03 10:32:03","numpy"
"2017-09-03 10:33:07","numpy"
"2017-09-03 10:48:34","numpy"
"2017-09-03 10:52:16","numpy"
"2017-09-03 13:05:15","numpy"
"2017-09-03 14:08:49","numpy"
"2017-09-03 14:51:24","numpy"
"2017-09-03 14:57:21","numpy"
"2017-09-03 15:14:57","numpy"
"2017-09-03 15:43:18","numpy"
"2017-09-03 16:11:35","numpy"
"2017-09-03 16:36:49","numpy"
"2017-09-03 16:48:40","numpy"
"2017-09-03 17:16:37","numpy"
"2017-09-03 17:53:21","numpy"
"2017-09-03 20:09:35","numpy"
"2017-09-03 21:00:01","numpy"
"2017-09-03 23:10:44","numpy"
"2017-09-03 23:37:58","numpy"
"2017-09-03 23:39:41","numpy"
"2017-09-03 23:41:40","numpy"
"2017-09-04 00:46:24","numpy"
"2017-09-04 00:58:08","numpy"
"2017-09-04 01:24:04","numpy"
"2017-09-04 02:04:17","numpy"
"2017-09-04 05:31:30","numpy"
"2017-09-04 06:02:31","numpy"
"2017-09-04 07:14:25","numpy"
"2017-09-04 07:46:42","numpy"
"2017-09-04 08:05:54","numpy"
"2017-09-04 09:34:28","numpy"
"2017-09-04 09:47:36","numpy"
"2017-09-04 09:53:50","numpy"
"2017-09-04 10:24:44","numpy"
"2017-09-04 10:27:29","numpy"
"2017-09-04 12:32:54","numpy"
"2017-09-04 12:36:01","numpy"
"2017-09-04 14:21:27","numpy"
"2017-09-04 14:26:10","numpy"
"2017-09-04 14:51:34","numpy"
"2017-09-04 15:06:51","numpy"
"2017-09-04 15:10:38","numpy"
"2017-09-04 15:24:40","numpy"
"2017-09-04 15:32:29","numpy"
"2017-09-04 16:07:13","numpy"
"2017-09-04 17:15:16","numpy"
"2017-09-04 17:29:35","numpy"
"2017-09-04 18:14:23","numpy"
"2017-09-04 18:30:29","numpy"
"2017-09-04 19:25:44","numpy"
"2017-09-04 19:36:30","numpy"
"2017-09-04 20:19:50","numpy"
"2017-09-04 21:14:45","numpy"
"2017-09-04 21:25:55","numpy"
"2017-09-04 21:54:21","numpy"
"2017-09-04 21:57:26","numpy"
"2017-09-04 23:08:19","numpy"
"2017-09-04 23:12:47","numpy"
"2017-09-04 23:31:39","numpy"
"2017-09-05 00:41:11","numpy"
"2017-09-05 02:07:31","numpy"
"2017-09-05 03:01:26","numpy"
"2017-09-05 03:10:42","numpy"
"2017-09-05 03:29:01","numpy"
"2017-09-05 03:55:59","numpy"
"2017-09-05 04:14:07","numpy"
"2017-09-05 06:37:38","numpy"
"2017-09-05 07:34:55","numpy"
"2017-09-05 07:57:34","numpy"
"2017-09-05 07:58:56","numpy"
"2017-09-05 08:46:18","numpy"
"2017-09-05 09:18:46","numpy"
"2017-09-05 09:49:40","numpy"
"2017-09-05 10:08:38","numpy"
"2017-09-05 10:15:36","numpy"
"2017-09-05 13:10:46","numpy"
"2017-09-05 13:32:41","numpy"
"2017-09-05 13:37:21","numpy"
"2017-09-05 13:44:22","numpy"
"2017-09-05 15:08:48","numpy"
"2017-09-05 15:18:13","numpy"
"2017-09-05 15:22:51","numpy"
"2017-09-05 15:34:04","numpy"
"2017-09-05 15:58:26","numpy"
"2017-09-05 17:44:53","numpy"
"2017-09-05 19:36:04","numpy"
"2017-09-05 20:43:03","numpy"
"2017-09-05 21:30:49","numpy"
"2017-09-05 22:41:16","numpy"
"2017-09-05 22:59:42","numpy"
"2017-09-05 23:03:54","numpy"
"2017-09-05 23:40:25","numpy"
"2017-09-06 01:10:42","numpy"
"2017-09-06 02:03:50","numpy"
"2017-09-06 02:27:08","numpy"
"2017-09-06 02:53:47","numpy"
"2017-09-06 05:55:40","numpy"
"2017-09-06 05:58:50","numpy"
"2017-09-06 07:19:16","numpy"
"2017-09-06 08:18:10","numpy"
"2017-09-06 09:20:20","numpy"
"2017-09-06 10:04:55","numpy"
"2017-09-06 10:07:21","numpy"
"2017-09-06 11:48:11","numpy"
"2017-09-06 12:01:09","numpy"
"2017-09-06 12:30:37","numpy"
"2017-09-06 12:53:21","numpy"
"2017-09-06 13:42:01","numpy"
"2017-09-06 14:46:56","numpy"
"2017-09-06 15:05:26","numpy"
"2017-09-06 15:21:25","numpy"
"2017-09-06 15:24:17","numpy"
"2017-09-06 16:20:43","numpy"
"2017-09-06 17:34:57","numpy"
"2017-09-06 18:29:19","numpy"
"2017-09-06 19:05:05","numpy"
"2017-09-06 19:07:43","numpy"
"2017-09-06 19:55:42","numpy"
"2017-09-06 19:59:26","numpy"
"2017-09-06 20:03:08","numpy"
"2017-09-06 20:32:40","numpy"
"2017-09-06 20:38:51","numpy"
"2017-09-06 21:15:22","numpy"
"2017-09-06 21:32:53","numpy"
"2017-09-06 22:19:17","numpy"
"2017-09-06 23:25:17","numpy"
"2017-09-07 00:29:36","numpy"
"2017-09-07 01:48:10","numpy"
"2017-09-07 07:14:37","numpy"
"2017-09-07 07:24:19","numpy"
"2017-09-07 07:46:06","numpy"
"2017-09-07 07:51:59","numpy"
"2017-09-07 07:57:04","numpy"
"2017-09-07 07:58:53","numpy"
"2017-09-07 08:05:24","numpy"
"2017-09-07 08:58:42","numpy"
"2017-09-07 09:34:22","numpy"
"2017-09-07 09:45:32","numpy"
"2017-09-07 09:57:33","numpy"
"2017-09-07 11:22:41","numpy"
"2017-09-07 11:44:20","numpy"
"2017-09-07 12:20:02","numpy"
"2017-09-07 12:34:14","numpy"
"2017-09-07 12:46:14","numpy"
"2017-09-07 12:48:18","numpy"
"2017-09-07 13:00:28","numpy"
"2017-09-07 13:06:18","numpy"
"2017-09-07 13:19:18","numpy"
"2017-09-07 14:12:22","numpy"
"2017-09-07 14:12:22","numpy"
"2017-09-07 14:18:33","numpy"
"2017-09-07 14:48:34","numpy"
"2017-09-07 15:12:52","numpy"
"2017-09-07 15:55:47","numpy"
"2017-09-07 16:12:51","numpy"
"2017-09-07 16:22:33","numpy"
"2017-09-07 16:33:37","numpy"
"2017-09-07 16:41:49","numpy"
"2017-09-07 17:37:06","numpy"
"2017-09-07 17:51:38","numpy"
"2017-09-07 17:54:30","numpy"
"2017-09-07 17:56:21","numpy"
"2017-09-07 18:15:52","numpy"
"2017-09-07 18:22:57","numpy"
"2017-09-07 18:37:05","numpy"
"2017-09-07 19:13:58","numpy"
"2017-09-07 19:34:25","numpy"
"2017-09-07 19:47:59","numpy"
"2017-09-07 20:10:55","numpy"
"2017-09-07 20:33:35","numpy"
"2017-09-07 20:48:26","numpy"
"2017-09-07 21:50:52","numpy"
"2017-09-07 21:53:53","numpy"
"2017-09-07 22:16:32","numpy"
"2017-09-08 01:09:44","numpy"
"2017-09-08 02:30:02","numpy"
"2017-09-08 03:01:41","numpy"
"2017-09-08 04:02:58","numpy"
"2017-09-08 04:27:26","numpy"
"2017-09-08 05:51:52","numpy"
"2017-09-08 07:03:02","numpy"
"2017-09-08 08:32:02","numpy"
"2017-09-08 08:41:31","numpy"
"2017-09-08 09:06:48","numpy"
"2017-09-08 09:08:09","numpy"
"2017-09-08 09:11:45","numpy"
"2017-09-08 09:26:08","numpy"
"2017-09-08 09:42:35","numpy"
"2017-09-08 10:17:52","numpy"
"2017-09-08 10:26:11","numpy"
"2017-09-08 10:49:56","numpy"
"2017-09-08 10:52:04","numpy"
"2017-09-08 12:16:14","numpy"
"2017-09-08 12:26:53","numpy"
"2017-09-08 12:58:53","numpy"
"2017-09-08 13:21:50","numpy"
"2017-09-08 13:25:16","numpy"
"2017-09-08 14:27:13","numpy"
"2017-09-08 14:39:29","numpy"
"2017-09-08 14:53:50","numpy"
"2017-09-08 15:51:27","numpy"
"2017-09-08 16:10:02","numpy"
"2017-09-08 16:10:39","numpy"
"2017-09-08 16:13:03","numpy"
"2017-09-08 16:49:49","numpy"
"2017-09-08 17:19:38","numpy"
"2017-09-08 17:32:20","numpy"
"2017-09-08 17:42:49","numpy"
"2017-09-08 18:39:27","numpy"
"2017-09-08 18:40:33","numpy"
"2017-09-08 18:49:20","numpy"
"2017-09-08 19:18:01","numpy"
"2017-09-08 19:23:13","numpy"
"2017-09-08 20:29:51","numpy"
"2017-09-08 20:31:15","numpy"
"2017-09-08 20:50:12","numpy"
"2017-09-08 20:59:19","numpy"
"2017-09-08 22:22:53","numpy"
"2017-09-09 00:59:29","numpy"
"2017-09-09 01:39:38","numpy"
"2017-09-09 03:00:49","numpy"
"2017-09-09 03:23:47","numpy"
"2017-09-09 03:24:25","numpy"
"2017-09-09 03:45:24","numpy"
"2017-09-09 03:59:54","numpy"
"2017-09-09 08:31:56","numpy"
"2017-09-09 11:47:42","numpy"
"2017-09-09 15:03:31","numpy"
"2017-09-09 15:58:17","numpy"
"2017-09-09 16:34:49","numpy"
"2017-09-09 16:38:30","numpy"
"2017-09-09 17:16:30","numpy"
"2017-09-09 17:40:50","numpy"
"2017-09-09 17:44:11","numpy"
"2017-09-09 18:06:17","numpy"
"2017-09-09 18:59:33","numpy"
"2017-09-09 19:04:45","numpy"
"2017-09-09 20:26:26","numpy"
"2017-09-09 20:35:52","numpy"
"2017-09-09 20:44:07","numpy"
"2017-09-09 20:44:56","numpy"
"2017-09-09 21:00:22","numpy"
"2017-09-09 22:08:08","numpy"
"2017-09-09 22:22:21","numpy"
"2017-09-09 23:10:27","numpy"
"2017-09-09 23:59:56","numpy"
"2017-09-10 00:52:38","numpy"
"2017-09-10 02:54:54","numpy"
"2017-09-10 06:15:28","numpy"
"2017-09-10 07:27:36","numpy"
"2017-09-10 08:00:50","numpy"
"2017-09-10 08:21:50","numpy"
"2017-09-10 08:27:51","numpy"
"2017-09-10 09:29:56","numpy"
"2017-09-10 10:02:50","numpy"
"2017-09-10 10:31:43","numpy"
"2017-09-10 13:41:22","numpy"
"2017-09-10 14:46:42","numpy"
"2017-09-10 15:49:12","numpy"
"2017-09-10 15:56:15","numpy"
"2017-09-10 16:11:32","numpy"
"2017-09-10 17:37:21","numpy"
"2017-09-10 18:39:07","numpy"
"2017-09-10 19:51:47","numpy"
"2017-09-10 20:51:36","numpy"
"2017-09-10 22:10:15","numpy"
"2017-09-11 01:14:54","numpy"
"2017-09-11 01:20:46","numpy"
"2017-09-11 03:00:58","numpy"
"2017-09-11 03:11:10","numpy"
"2017-09-11 07:48:50","numpy"
"2017-09-11 08:23:44","numpy"
"2017-09-11 08:43:19","numpy"
"2017-09-11 08:43:34","numpy"
"2017-09-11 09:16:32","numpy"
"2017-09-11 10:07:40","numpy"
"2017-09-11 11:23:11","numpy"
"2017-09-11 13:02:57","numpy"
"2017-09-11 13:23:18","numpy"
"2017-09-11 13:36:17","numpy"
"2017-09-11 13:37:29","numpy"
"2017-09-11 14:23:46","numpy"
"2017-09-11 16:53:18","numpy"
"2017-09-11 17:17:15","numpy"
"2017-09-11 18:05:51","numpy"
"2017-09-11 18:12:52","numpy"
"2017-09-11 18:16:27","numpy"
"2017-09-11 18:28:00","numpy"
"2017-09-11 19:34:16","numpy"
"2017-09-11 19:35:14","numpy"
"2017-09-11 19:47:47","numpy"
"2017-09-11 20:13:37","numpy"
"2017-09-11 20:38:55","numpy"
"2017-09-11 21:44:58","numpy"
"2017-09-11 22:46:12","numpy"
"2017-09-11 22:51:46","numpy"
"2017-09-11 23:01:17","numpy"
"2017-09-11 23:14:52","numpy"
"2017-09-11 23:38:45","numpy"
"2017-09-12 02:19:37","numpy"
"2017-09-12 03:01:45","numpy"
"2017-09-12 03:08:05","numpy"
"2017-09-12 04:13:28","numpy"
"2017-09-12 05:52:26","numpy"
"2017-09-12 06:28:25","numpy"
"2017-09-12 06:38:53","numpy"
"2017-09-12 07:04:46","numpy"
"2017-09-12 08:24:33","numpy"
"2017-09-12 08:38:30","numpy"
"2017-09-12 09:21:12","numpy"
"2017-09-12 11:49:48","numpy"
"2017-09-12 13:27:06","numpy"
"2017-09-12 13:36:35","numpy"
"2017-09-12 14:12:45","numpy"
"2017-09-12 14:17:30","numpy"
"2017-09-12 14:42:33","numpy"
"2017-09-12 15:40:12","numpy"
"2017-09-12 16:26:54","numpy"
"2017-09-12 16:31:21","numpy"
"2017-09-12 16:46:28","numpy"
"2017-09-12 19:25:15","numpy"
"2017-09-12 20:03:59","numpy"
"2017-09-12 20:10:45","numpy"
"2017-09-12 20:16:17","numpy"
"2017-09-12 20:21:58","numpy"
"2017-09-12 21:05:01","numpy"
"2017-09-12 23:01:22","numpy"
"2017-09-12 23:06:02","numpy"
"2017-09-13 00:54:10","numpy"
"2017-09-13 02:06:50","numpy"
"2017-09-13 03:19:16","numpy"
"2017-09-13 04:04:47","numpy"
"2017-09-13 07:09:26","numpy"
"2017-09-13 08:44:06","numpy"
"2017-09-13 08:56:16","numpy"
"2017-09-13 09:06:16","numpy"
"2017-09-13 11:09:55","numpy"
"2017-09-13 11:31:43","numpy"
"2017-09-13 12:05:27","numpy"
"2017-09-13 12:50:43","numpy"
"2017-09-13 13:41:58","numpy"
"2017-09-13 13:55:29","numpy"
"2017-09-13 14:32:32","numpy"
"2017-09-13 15:06:14","numpy"
"2017-09-13 15:49:22","numpy"
"2017-09-13 16:21:13","numpy"
"2017-09-13 16:35:58","numpy"
"2017-09-13 16:56:06","numpy"
"2017-09-13 17:39:23","numpy"
"2017-09-13 18:13:28","numpy"
"2017-09-13 18:14:02","numpy"
"2017-09-13 18:17:59","numpy"
"2017-09-13 18:45:50","numpy"
"2017-09-13 19:09:03","numpy"
"2017-09-13 19:50:04","numpy"
"2017-09-13 20:09:21","numpy"
"2017-09-13 20:19:31","numpy"
"2017-09-13 20:21:16","numpy"
"2017-09-13 20:32:43","numpy"
"2017-09-13 20:47:18","numpy"
"2017-09-13 22:35:50","numpy"
"2017-09-14 01:24:38","numpy"
"2017-09-14 01:29:52","numpy"
"2017-09-14 01:45:54","numpy"
"2017-09-14 01:47:44","numpy"
"2017-09-14 03:02:43","numpy"
"2017-09-14 03:05:11","numpy"
"2017-09-14 06:01:37","numpy"
"2017-09-14 06:25:05","numpy"
"2017-09-14 08:12:56","numpy"
"2017-09-14 08:37:12","numpy"
"2017-09-14 09:29:30","numpy"
"2017-09-14 10:00:21","numpy"
"2017-09-14 10:29:26","numpy"
"2017-09-14 10:55:48","numpy"
"2017-09-14 11:09:45","numpy"
"2017-09-14 12:18:22","numpy"
"2017-09-14 12:55:24","numpy"
"2017-09-14 13:07:49","numpy"
"2017-09-14 13:14:16","numpy"
"2017-09-14 13:22:25","numpy"
"2017-09-14 13:26:34","numpy"
"2017-09-14 14:14:35","numpy"
"2017-09-14 14:36:01","numpy"
"2017-09-14 14:57:27","numpy"
"2017-09-14 14:59:05","numpy"
