creationdate,tagname
"2017-04-11 18:03:04","scikit-learn"
"2017-04-11 18:19:05","scikit-learn"
"2017-04-11 18:34:23","scikit-learn"
"2017-04-11 19:52:56","scikit-learn"
"2017-04-11 22:53:51","scikit-learn"
"2017-04-12 03:32:15","scikit-learn"
"2017-04-12 05:53:19","scikit-learn"
"2017-04-12 07:37:42","scikit-learn"
"2017-04-12 10:10:47","scikit-learn"
"2017-04-12 12:12:05","scikit-learn"
"2017-04-12 18:37:44","scikit-learn"
"2017-04-12 18:41:32","scikit-learn"
"2017-04-12 22:27:17","scikit-learn"
"2017-04-12 22:38:42","scikit-learn"
"2017-04-12 23:38:48","scikit-learn"
"2017-04-13 02:56:37","scikit-learn"
"2017-04-13 06:03:42","scikit-learn"
"2017-04-13 07:50:48","scikit-learn"
"2017-04-13 09:34:36","scikit-learn"
"2017-04-13 10:48:33","scikit-learn"
"2017-04-13 11:01:56","scikit-learn"
"2017-04-13 16:18:19","scikit-learn"
"2017-04-13 16:26:52","scikit-learn"
"2017-04-13 18:02:04","scikit-learn"
"2017-04-13 18:17:30","scikit-learn"
"2017-04-13 20:08:18","scikit-learn"
"2017-04-13 23:18:20","scikit-learn"
"2017-04-14 00:45:02","scikit-learn"
"2017-04-14 08:24:42","scikit-learn"
"2017-04-14 09:58:11","scikit-learn"
"2017-04-14 10:33:05","scikit-learn"
"2017-04-14 15:33:22","scikit-learn"
"2017-04-14 16:25:14","scikit-learn"
"2017-04-14 16:45:50","scikit-learn"
"2017-04-14 22:00:03","scikit-learn"
"2017-04-14 23:26:40","scikit-learn"
"2017-04-15 00:07:40","scikit-learn"
"2017-04-15 02:09:18","scikit-learn"
"2017-04-15 03:29:26","scikit-learn"
"2017-04-15 05:56:28","scikit-learn"
"2017-04-15 08:12:23","scikit-learn"
"2017-04-15 20:59:35","scikit-learn"
"2017-04-15 22:10:14","scikit-learn"
"2017-04-16 04:04:58","scikit-learn"
"2017-04-16 16:23:52","scikit-learn"
"2017-04-16 17:27:54","scikit-learn"
"2017-04-16 19:46:25","scikit-learn"
"2017-04-17 02:17:13","scikit-learn"
"2017-04-17 05:34:13","scikit-learn"
"2017-04-17 09:06:11","scikit-learn"
"2017-04-17 12:46:07","scikit-learn"
"2017-04-17 12:51:56","scikit-learn"
"2017-04-17 16:11:46","scikit-learn"
"2017-04-17 16:29:55","scikit-learn"
"2017-04-17 18:14:52","scikit-learn"
"2017-04-17 19:08:56","scikit-learn"
"2017-04-17 19:35:52","scikit-learn"
"2017-04-18 05:21:19","scikit-learn"
"2017-04-18 11:14:46","scikit-learn"
"2017-04-18 12:50:50","scikit-learn"
"2017-04-18 13:04:08","scikit-learn"
"2017-04-18 13:52:14","scikit-learn"
"2017-04-18 14:49:07","scikit-learn"
"2017-04-18 15:53:34","scikit-learn"
"2017-04-18 16:25:25","scikit-learn"
"2017-04-18 18:11:47","scikit-learn"
"2017-04-18 18:59:48","scikit-learn"
"2017-04-19 01:20:47","scikit-learn"
"2017-04-19 04:46:30","scikit-learn"
"2017-04-19 07:12:42","scikit-learn"
"2017-04-19 09:54:31","scikit-learn"
"2017-04-19 11:10:01","scikit-learn"
"2017-04-19 11:38:35","scikit-learn"
"2017-04-19 13:40:49","scikit-learn"
"2017-04-19 14:57:55","scikit-learn"
"2017-04-19 16:14:12","scikit-learn"
"2017-04-19 16:39:13","scikit-learn"
"2017-04-19 20:11:49","scikit-learn"
"2017-04-19 20:26:07","scikit-learn"
"2017-04-20 08:19:28","scikit-learn"
"2017-04-20 09:43:50","scikit-learn"
"2017-04-20 10:07:50","scikit-learn"
"2017-04-20 10:08:47","scikit-learn"
"2017-04-20 12:16:36","scikit-learn"
"2017-04-20 15:02:03","scikit-learn"
"2017-04-20 15:42:41","scikit-learn"
"2017-04-20 16:13:14","scikit-learn"
"2017-04-20 20:32:22","scikit-learn"
"2017-04-20 21:41:40","scikit-learn"
"2017-04-20 21:51:02","scikit-learn"
"2017-04-20 22:11:23","scikit-learn"
"2017-04-21 00:05:04","scikit-learn"
"2017-04-21 02:04:05","scikit-learn"
"2017-04-21 02:12:29","scikit-learn"
"2017-04-21 03:28:23","scikit-learn"
"2017-04-21 07:02:02","scikit-learn"
"2017-04-21 08:24:24","scikit-learn"
"2017-04-21 11:08:34","scikit-learn"
"2017-04-21 11:15:31","scikit-learn"
"2017-04-21 14:10:49","scikit-learn"
"2017-04-21 14:31:01","scikit-learn"
"2017-04-21 14:51:48","scikit-learn"
"2017-04-21 16:25:31","scikit-learn"
"2017-04-21 17:00:14","scikit-learn"
"2017-04-21 17:46:50","scikit-learn"
"2017-04-21 18:55:23","scikit-learn"
"2017-04-21 20:30:39","scikit-learn"
"2017-04-22 03:12:52","scikit-learn"
"2017-04-22 05:24:14","scikit-learn"
"2017-04-22 05:49:21","scikit-learn"
"2017-04-22 06:24:01","scikit-learn"
"2017-04-22 06:46:23","scikit-learn"
"2017-04-22 08:02:50","scikit-learn"
"2017-04-22 11:02:29","scikit-learn"
"2017-04-22 13:37:30","scikit-learn"
"2017-04-22 13:46:48","scikit-learn"
"2017-04-22 17:45:56","scikit-learn"
"2017-04-22 18:22:13","scikit-learn"
"2017-04-23 07:30:19","scikit-learn"
"2017-04-23 18:26:06","scikit-learn"
"2017-04-23 19:36:16","scikit-learn"
"2017-04-23 20:45:12","scikit-learn"
"2017-04-23 21:20:17","scikit-learn"
"2017-04-23 23:21:53","scikit-learn"
"2017-04-24 03:26:29","scikit-learn"
"2017-04-24 04:06:28","scikit-learn"
"2017-04-24 04:52:44","scikit-learn"
"2017-04-24 07:09:28","scikit-learn"
"2017-04-24 12:56:01","scikit-learn"
"2017-04-24 13:01:18","scikit-learn"
"2017-04-24 14:08:08","scikit-learn"
"2017-04-24 14:22:50","scikit-learn"
"2017-04-24 14:58:59","scikit-learn"
"2017-04-24 15:57:14","scikit-learn"
"2017-04-24 16:23:05","scikit-learn"
"2017-04-24 18:06:32","scikit-learn"
"2017-04-24 18:51:16","scikit-learn"
"2017-04-24 19:13:04","scikit-learn"
"2017-04-24 20:22:48","scikit-learn"
"2017-04-24 20:32:37","scikit-learn"
"2017-04-24 21:11:06","scikit-learn"
"2017-04-24 23:18:08","scikit-learn"
"2017-04-25 03:48:34","scikit-learn"
"2017-04-25 10:21:57","scikit-learn"
"2017-04-25 11:05:17","scikit-learn"
"2017-04-25 11:59:21","scikit-learn"
"2017-04-25 13:31:36","scikit-learn"
"2017-04-25 14:25:31","scikit-learn"
"2017-04-25 14:37:54","scikit-learn"
"2017-04-25 14:56:48","scikit-learn"
"2017-04-25 15:00:29","scikit-learn"
"2017-04-25 18:22:54","scikit-learn"
"2017-04-25 18:45:31","scikit-learn"
"2017-04-25 23:53:21","scikit-learn"
"2017-04-26 04:46:30","scikit-learn"
"2017-04-26 08:08:54","scikit-learn"
"2017-04-26 09:51:57","scikit-learn"
"2017-04-26 14:02:58","scikit-learn"
"2017-04-26 14:53:18","scikit-learn"
"2017-04-26 19:19:29","scikit-learn"
"2017-04-26 19:46:57","scikit-learn"
"2017-04-26 21:12:23","scikit-learn"
"2017-04-26 21:19:22","scikit-learn"
"2017-04-26 22:29:09","scikit-learn"
"2017-04-27 12:12:16","scikit-learn"
"2017-04-27 12:14:44","scikit-learn"
"2017-04-27 15:55:21","scikit-learn"
"2017-04-27 17:58:52","scikit-learn"
"2017-04-27 18:07:05","scikit-learn"
"2017-04-27 18:18:30","scikit-learn"
"2017-04-27 20:06:37","scikit-learn"
"2017-04-27 23:34:12","scikit-learn"
"2017-04-28 06:16:48","scikit-learn"
"2017-04-28 08:33:31","scikit-learn"
"2017-04-28 09:35:47","scikit-learn"
"2017-04-28 10:07:59","scikit-learn"
"2017-04-28 14:07:17","scikit-learn"
"2017-04-28 14:53:29","scikit-learn"
"2017-04-28 17:21:55","scikit-learn"
"2017-04-28 19:59:38","scikit-learn"
"2017-04-28 20:08:46","scikit-learn"
"2017-04-28 21:37:53","scikit-learn"
"2017-04-28 22:29:25","scikit-learn"
"2017-04-29 15:52:41","scikit-learn"
"2017-04-29 16:01:18","scikit-learn"
"2017-04-29 16:28:54","scikit-learn"
"2017-04-29 21:20:07","scikit-learn"
"2017-04-29 22:48:28","scikit-learn"
"2017-04-30 03:16:58","scikit-learn"
"2017-04-30 08:25:56","scikit-learn"
"2017-04-30 14:03:24","scikit-learn"
"2017-04-30 22:10:33","scikit-learn"
"2017-05-01 04:47:56","scikit-learn"
"2017-05-01 10:06:30","scikit-learn"
"2017-05-01 13:37:34","scikit-learn"
"2017-05-01 14:01:49","scikit-learn"
"2017-05-01 14:31:00","scikit-learn"
"2017-05-01 15:03:29","scikit-learn"
"2017-05-01 16:13:07","scikit-learn"
"2017-05-01 20:08:08","scikit-learn"
"2017-05-01 20:40:52","scikit-learn"
"2017-05-01 20:58:12","scikit-learn"
"2017-05-01 22:15:37","scikit-learn"
"2017-05-02 01:50:06","scikit-learn"
"2017-05-02 02:23:13","scikit-learn"
"2017-05-02 03:33:19","scikit-learn"
"2017-05-02 15:11:02","scikit-learn"
"2017-05-02 16:25:05","scikit-learn"
"2017-05-02 16:41:09","scikit-learn"
"2017-05-03 01:48:53","scikit-learn"
"2017-05-03 03:14:09","scikit-learn"
"2017-05-03 16:02:01","scikit-learn"
"2017-05-03 17:54:36","scikit-learn"
"2017-05-03 19:12:57","scikit-learn"
"2017-05-03 20:02:54","scikit-learn"
"2017-05-03 22:11:46","scikit-learn"
"2017-05-04 00:32:17","scikit-learn"
"2017-05-04 01:14:21","scikit-learn"
"2017-05-04 02:19:26","scikit-learn"
"2017-05-04 02:33:36","scikit-learn"
"2017-05-04 07:31:22","scikit-learn"
"2017-05-04 07:52:40","scikit-learn"
"2017-05-04 08:19:52","scikit-learn"
"2017-05-04 09:02:31","scikit-learn"
"2017-05-04 13:09:05","scikit-learn"
"2017-05-04 13:55:56","scikit-learn"
"2017-05-04 14:01:31","scikit-learn"
"2017-05-04 15:27:54","scikit-learn"
"2017-05-04 19:40:33","scikit-learn"
"2017-05-04 20:20:53","scikit-learn"
"2017-05-04 22:53:15","scikit-learn"
"2017-05-05 02:48:43","scikit-learn"
"2017-05-05 06:54:07","scikit-learn"
"2017-05-05 08:05:11","scikit-learn"
"2017-05-05 11:06:43","scikit-learn"
"2017-05-05 14:16:38","scikit-learn"
"2017-05-05 18:43:50","scikit-learn"
"2017-05-06 04:27:53","scikit-learn"
"2017-05-06 11:30:14","scikit-learn"
"2017-05-06 17:17:42","scikit-learn"
"2017-05-06 20:01:20","scikit-learn"
"2017-05-07 07:00:03","scikit-learn"
"2017-05-07 07:03:27","scikit-learn"
"2017-05-07 10:13:59","scikit-learn"
"2017-05-07 13:35:41","scikit-learn"
"2017-05-07 17:01:54","scikit-learn"
"2017-05-07 17:30:01","scikit-learn"
"2017-05-08 00:14:26","scikit-learn"
"2017-05-08 00:33:29","scikit-learn"
"2017-05-08 11:39:39","scikit-learn"
"2017-05-08 14:58:04","scikit-learn"
"2017-05-08 15:17:33","scikit-learn"
"2017-05-08 19:56:01","scikit-learn"
"2017-05-08 20:47:05","scikit-learn"
"2017-05-08 21:11:06","scikit-learn"
"2017-05-09 01:06:24","scikit-learn"
"2017-05-09 08:28:41","scikit-learn"
"2017-05-09 09:37:23","scikit-learn"
"2017-05-09 11:42:49","scikit-learn"
"2017-05-09 14:46:56","scikit-learn"
"2017-05-09 15:53:11","scikit-learn"
"2017-05-10 00:52:19","scikit-learn"
"2017-05-10 06:18:04","scikit-learn"
"2017-05-10 07:32:30","scikit-learn"
"2017-05-10 09:11:23","scikit-learn"
"2017-05-10 10:20:43","scikit-learn"
"2017-05-10 10:32:50","scikit-learn"
"2017-05-10 19:02:26","scikit-learn"
"2017-05-10 19:21:11","scikit-learn"
"2017-05-10 20:16:34","scikit-learn"
"2017-05-11 00:43:32","scikit-learn"
"2017-05-11 04:16:03","scikit-learn"
"2017-05-11 08:53:13","scikit-learn"
"2017-05-11 13:59:20","scikit-learn"
"2017-05-11 13:59:39","scikit-learn"
"2017-05-11 13:59:51","scikit-learn"
"2017-05-11 14:17:43","scikit-learn"
"2017-05-11 14:37:58","scikit-learn"
"2017-05-11 21:18:30","scikit-learn"
"2017-05-11 23:17:51","scikit-learn"
"2017-05-11 23:50:52","scikit-learn"
"2017-05-12 00:46:03","scikit-learn"
"2017-05-12 04:38:17","scikit-learn"
"2017-05-12 09:49:47","scikit-learn"
"2017-05-12 09:52:23","scikit-learn"
"2017-05-12 11:31:33","scikit-learn"
"2017-05-12 12:48:03","scikit-learn"
"2017-05-12 14:12:53","scikit-learn"
"2017-05-12 14:17:29","scikit-learn"
"2017-05-12 15:15:27","scikit-learn"
"2017-05-12 15:34:36","scikit-learn"
"2017-05-12 19:30:14","scikit-learn"
"2017-05-12 20:48:58","scikit-learn"
"2017-05-12 21:06:10","scikit-learn"
"2017-05-12 21:58:52","scikit-learn"
"2017-05-13 05:15:43","scikit-learn"
"2017-05-13 10:25:12","scikit-learn"
"2017-05-13 10:49:42","scikit-learn"
"2017-05-13 11:31:31","scikit-learn"
"2017-05-13 12:11:57","scikit-learn"
"2017-05-13 15:33:23","scikit-learn"
"2017-05-13 18:39:04","scikit-learn"
"2017-05-13 20:25:07","scikit-learn"
"2017-05-13 22:20:54","scikit-learn"
"2017-05-14 01:22:35","scikit-learn"
"2017-05-14 06:58:59","scikit-learn"
"2017-05-14 09:57:09","scikit-learn"
"2017-05-14 10:50:32","scikit-learn"
"2017-05-14 11:30:44","scikit-learn"
"2017-05-14 14:11:27","scikit-learn"
"2017-05-14 18:31:09","scikit-learn"
"2017-05-15 02:45:30","scikit-learn"
"2017-05-15 05:25:46","scikit-learn"
"2017-05-15 07:07:46","scikit-learn"
"2017-05-15 07:17:19","scikit-learn"
"2017-05-15 13:02:09","scikit-learn"
"2017-05-15 13:06:01","scikit-learn"
"2017-05-15 13:59:46","scikit-learn"
"2017-05-15 14:45:50","scikit-learn"
"2017-05-15 15:46:26","scikit-learn"
"2017-05-16 00:33:55","scikit-learn"
"2017-05-16 07:01:32","scikit-learn"
"2017-05-16 11:04:34","scikit-learn"
"2017-05-16 11:19:48","scikit-learn"
"2017-05-16 12:48:36","scikit-learn"
"2017-05-16 13:14:57","scikit-learn"
"2017-05-16 14:56:18","scikit-learn"
"2017-05-16 16:53:41","scikit-learn"
"2017-05-16 19:11:36","scikit-learn"
"2017-05-16 19:40:33","scikit-learn"
"2017-05-17 02:54:04","scikit-learn"
"2017-05-17 03:26:05","scikit-learn"
"2017-05-17 07:46:52","scikit-learn"
"2017-05-17 08:15:59","scikit-learn"
"2017-05-17 08:29:58","scikit-learn"
"2017-05-17 09:43:21","scikit-learn"
"2017-05-17 10:51:54","scikit-learn"
"2017-05-17 13:51:00","scikit-learn"
"2017-05-17 14:21:06","scikit-learn"
"2017-05-17 15:46:36","scikit-learn"
"2017-05-17 16:20:13","scikit-learn"
"2017-05-17 18:02:05","scikit-learn"
"2017-05-17 18:54:32","scikit-learn"
"2017-05-17 19:38:05","scikit-learn"
"2017-05-17 21:46:20","scikit-learn"
"2017-05-17 23:17:35","scikit-learn"
"2017-05-18 05:13:44","scikit-learn"
"2017-05-18 06:02:35","scikit-learn"
"2017-05-18 06:04:07","scikit-learn"
"2017-05-18 07:31:36","scikit-learn"
"2017-05-18 07:31:39","scikit-learn"
"2017-05-18 09:01:21","scikit-learn"
"2017-05-18 12:14:35","scikit-learn"
"2017-05-18 18:33:56","scikit-learn"
"2017-05-18 19:00:22","scikit-learn"
"2017-05-18 22:13:38","scikit-learn"
"2017-05-19 00:15:50","scikit-learn"
"2017-05-19 03:08:01","scikit-learn"
"2017-05-19 06:58:27","scikit-learn"
"2017-05-19 09:11:34","scikit-learn"
"2017-05-19 09:26:48","scikit-learn"
"2017-05-19 12:45:44","scikit-learn"
"2017-05-19 17:05:30","scikit-learn"
"2017-05-19 17:27:35","scikit-learn"
"2017-05-19 17:52:12","scikit-learn"
"2017-05-19 20:41:26","scikit-learn"
"2017-05-20 02:06:31","scikit-learn"
"2017-05-20 03:49:04","scikit-learn"
"2017-05-20 08:33:01","scikit-learn"
"2017-05-20 14:34:47","scikit-learn"
"2017-05-20 17:07:44","scikit-learn"
"2017-05-20 20:03:23","scikit-learn"
"2017-05-20 23:31:42","scikit-learn"
"2017-05-21 14:19:40","scikit-learn"
"2017-05-21 17:52:37","scikit-learn"
"2017-05-21 20:56:02","scikit-learn"
"2017-05-22 05:22:27","scikit-learn"
"2017-05-22 07:39:01","scikit-learn"
"2017-05-22 09:49:13","scikit-learn"
"2017-05-22 13:41:51","scikit-learn"
"2017-05-23 01:40:11","scikit-learn"
"2017-05-23 09:47:22","scikit-learn"
"2017-05-23 09:50:45","scikit-learn"
"2017-05-23 10:26:33","scikit-learn"
"2017-05-23 10:47:06","scikit-learn"
"2017-05-23 11:52:49","scikit-learn"
"2017-05-23 13:24:24","scikit-learn"
"2017-05-23 15:55:41","scikit-learn"
"2017-05-23 16:49:58","scikit-learn"
"2017-05-23 18:32:06","scikit-learn"
"2017-05-23 18:36:19","scikit-learn"
"2017-05-23 19:25:36","scikit-learn"
"2017-05-23 22:13:19","scikit-learn"
"2017-05-23 22:29:21","scikit-learn"
"2017-05-23 22:37:10","scikit-learn"
"2017-05-24 08:10:11","scikit-learn"
"2017-05-24 12:29:32","scikit-learn"
"2017-05-24 12:53:31","scikit-learn"
"2017-05-24 12:59:11","scikit-learn"
"2017-05-24 14:14:44","scikit-learn"
"2017-05-24 16:06:44","scikit-learn"
"2017-05-24 16:21:36","scikit-learn"
"2017-05-24 16:34:09","scikit-learn"
"2017-05-24 21:47:40","scikit-learn"
"2017-05-25 05:01:00","scikit-learn"
"2017-05-25 13:20:07","scikit-learn"
"2017-05-25 15:32:27","scikit-learn"
"2017-05-25 18:33:48","scikit-learn"
"2017-05-25 20:16:06","scikit-learn"
"2017-05-26 03:10:13","scikit-learn"
"2017-05-26 03:17:20","scikit-learn"
"2017-05-26 03:30:07","scikit-learn"
"2017-05-26 08:36:55","scikit-learn"
"2017-05-26 09:22:10","scikit-learn"
"2017-05-26 09:23:36","scikit-learn"
"2017-05-26 10:53:04","scikit-learn"
"2017-05-26 12:49:30","scikit-learn"
"2017-05-26 15:03:03","scikit-learn"
"2017-05-26 15:10:19","scikit-learn"
"2017-05-26 17:27:54","scikit-learn"
"2017-05-26 18:58:46","scikit-learn"
"2017-05-26 19:22:04","scikit-learn"
"2017-05-26 19:33:04","scikit-learn"
"2017-05-26 19:41:05","scikit-learn"
"2017-05-26 22:50:30","scikit-learn"
"2017-05-27 11:00:44","scikit-learn"
"2017-05-27 12:34:34","scikit-learn"
"2017-05-27 13:49:01","scikit-learn"
"2017-05-27 13:57:02","scikit-learn"
"2017-05-27 16:06:45","scikit-learn"
"2017-05-27 18:24:42","scikit-learn"
"2017-05-27 22:20:23","scikit-learn"
"2017-05-28 05:48:13","scikit-learn"
"2017-05-28 08:32:48","scikit-learn"
"2017-05-28 10:13:03","scikit-learn"
"2017-05-28 13:37:04","scikit-learn"
"2017-05-28 21:38:59","scikit-learn"
"2017-05-28 21:39:05","scikit-learn"
"2017-05-28 23:13:15","scikit-learn"
"2017-05-29 04:38:48","scikit-learn"
"2017-05-29 08:27:25","scikit-learn"
"2017-05-29 09:30:52","scikit-learn"
"2017-05-29 09:47:14","scikit-learn"
"2017-05-29 13:38:18","scikit-learn"
"2017-05-29 14:04:49","scikit-learn"
"2017-05-29 19:24:53","scikit-learn"
"2017-05-30 00:47:18","scikit-learn"
"2017-05-30 02:34:35","scikit-learn"
"2017-05-30 06:51:40","scikit-learn"
"2017-05-30 09:27:54","scikit-learn"
"2017-05-30 13:53:37","scikit-learn"
"2017-05-30 19:03:18","scikit-learn"
"2017-05-31 05:43:03","scikit-learn"
"2017-05-31 06:41:17","scikit-learn"
"2017-05-31 07:43:35","scikit-learn"
"2017-05-31 13:14:50","scikit-learn"
"2017-05-31 14:35:44","scikit-learn"
"2017-05-31 18:25:40","scikit-learn"
"2017-05-31 18:58:20","scikit-learn"
"2017-05-31 19:35:27","scikit-learn"
"2017-06-01 06:02:57","scikit-learn"
"2017-06-01 07:47:25","scikit-learn"
"2017-06-01 13:56:49","scikit-learn"
"2017-06-01 15:50:16","scikit-learn"
"2017-06-01 18:50:35","scikit-learn"
"2017-06-01 19:11:34","scikit-learn"
"2017-06-01 18:51:18","scikit-learn"
"2017-06-01 20:58:26","scikit-learn"
"2017-06-01 21:00:44","scikit-learn"
"2017-06-01 21:22:45","scikit-learn"
"2017-06-02 01:02:19","scikit-learn"
"2017-06-02 07:16:45","scikit-learn"
"2017-06-02 08:57:56","scikit-learn"
"2017-06-02 16:21:46","scikit-learn"
"2017-06-02 16:29:40","scikit-learn"
"2017-06-02 17:16:15","scikit-learn"
"2017-06-02 17:57:17","scikit-learn"
"2017-06-02 18:03:50","scikit-learn"
"2017-06-02 19:40:21","scikit-learn"
"2017-06-02 22:10:25","scikit-learn"
"2017-06-03 01:06:17","scikit-learn"
"2017-06-03 01:35:55","scikit-learn"
"2017-06-03 04:58:09","scikit-learn"
"2017-06-03 07:16:05","scikit-learn"
"2017-06-03 14:56:05","scikit-learn"
"2017-06-03 15:13:39","scikit-learn"
"2017-06-03 19:13:38","scikit-learn"
"2017-06-03 23:04:35","scikit-learn"
"2017-06-04 08:51:35","scikit-learn"
"2017-06-04 10:14:34","scikit-learn"
"2017-06-04 11:55:11","scikit-learn"
"2017-06-04 16:23:50","scikit-learn"
"2017-06-04 18:30:32","scikit-learn"
"2017-06-04 19:54:07","scikit-learn"
"2017-06-04 22:46:50","scikit-learn"
"2017-06-04 23:58:10","scikit-learn"
"2017-06-05 00:47:45","scikit-learn"
"2017-06-05 01:18:44","scikit-learn"
"2017-06-05 02:08:13","scikit-learn"
"2017-06-05 04:24:48","scikit-learn"
"2017-06-05 04:52:36","scikit-learn"
"2017-06-05 07:20:28","scikit-learn"
"2017-06-05 08:08:12","scikit-learn"
"2017-06-05 09:48:19","scikit-learn"
"2017-06-05 09:49:31","scikit-learn"
"2017-06-05 11:37:02","scikit-learn"
"2017-06-05 14:46:23","scikit-learn"
"2017-06-05 15:00:54","scikit-learn"
"2017-06-05 15:01:03","scikit-learn"
"2017-06-05 16:32:28","scikit-learn"
"2017-06-06 01:17:00","scikit-learn"
"2017-06-06 01:50:14","scikit-learn"
"2017-06-06 02:31:47","scikit-learn"
"2017-06-06 03:04:29","scikit-learn"
"2017-06-06 06:45:41","scikit-learn"
"2017-06-06 07:50:16","scikit-learn"
"2017-06-06 09:21:32","scikit-learn"
"2017-06-06 15:06:26","scikit-learn"
"2017-06-06 18:36:45","scikit-learn"
"2017-06-07 06:48:06","scikit-learn"
"2017-06-07 07:38:04","scikit-learn"
"2017-06-07 13:12:27","scikit-learn"
"2017-06-07 15:45:51","scikit-learn"
"2017-06-07 16:01:51","scikit-learn"
"2017-06-07 16:31:32","scikit-learn"
"2017-06-08 04:14:08","scikit-learn"
"2017-06-08 07:43:14","scikit-learn"
"2017-06-08 09:58:10","scikit-learn"
"2017-06-08 11:55:30","scikit-learn"
"2017-06-08 12:39:59","scikit-learn"
"2017-06-08 15:56:30","scikit-learn"
"2017-06-08 16:24:27","scikit-learn"
"2017-06-08 18:50:55","scikit-learn"
"2017-06-08 20:39:23","scikit-learn"
"2017-06-08 22:19:59","scikit-learn"
"2017-06-08 22:23:22","scikit-learn"
"2017-06-09 00:19:12","scikit-learn"
"2017-06-09 07:14:39","scikit-learn"
"2017-06-09 13:06:16","scikit-learn"
"2017-06-09 14:03:25","scikit-learn"
"2017-06-09 14:04:31","scikit-learn"
"2017-06-09 14:19:13","scikit-learn"
"2017-06-09 14:26:50","scikit-learn"
"2017-06-09 14:57:00","scikit-learn"
"2017-06-09 15:05:36","scikit-learn"
"2017-06-09 15:47:14","scikit-learn"
"2017-06-09 18:46:30","scikit-learn"
"2017-06-09 20:42:05","scikit-learn"
"2017-06-10 00:04:50","scikit-learn"
"2017-06-10 04:52:21","scikit-learn"
"2017-06-10 14:00:53","scikit-learn"
"2017-06-10 14:39:16","scikit-learn"
"2017-06-10 15:33:34","scikit-learn"
"2017-06-10 17:49:26","scikit-learn"
"2017-06-10 21:13:08","scikit-learn"
"2017-06-10 22:29:36","scikit-learn"
"2017-06-11 02:16:02","scikit-learn"
"2017-06-11 13:39:05","scikit-learn"
"2017-06-11 14:12:43","scikit-learn"
"2017-06-11 19:04:20","scikit-learn"
"2017-06-12 03:44:48","scikit-learn"
"2017-06-12 08:56:25","scikit-learn"
"2017-06-12 09:15:08","scikit-learn"
"2017-06-12 11:56:41","scikit-learn"
"2017-06-12 12:57:56","scikit-learn"
"2017-06-12 14:51:13","scikit-learn"
"2017-06-12 16:36:27","scikit-learn"
"2017-06-12 17:09:18","scikit-learn"
"2017-06-12 18:45:51","scikit-learn"
"2017-06-12 22:19:48","scikit-learn"
"2017-06-12 22:33:41","scikit-learn"
"2017-06-13 07:42:26","scikit-learn"
"2017-06-13 08:35:17","scikit-learn"
"2017-06-13 13:28:24","scikit-learn"
"2017-06-13 13:49:31","scikit-learn"
"2017-06-13 13:49:57","scikit-learn"
"2017-06-13 14:20:53","scikit-learn"
"2017-06-13 17:01:17","scikit-learn"
"2017-06-13 19:00:29","scikit-learn"
"2017-06-13 20:26:39","scikit-learn"
"2017-06-13 20:56:24","scikit-learn"
"2017-06-13 21:49:27","scikit-learn"
"2017-06-14 03:31:42","scikit-learn"
"2017-06-14 06:49:56","scikit-learn"
"2017-06-14 09:29:18","scikit-learn"
"2017-06-14 11:06:26","scikit-learn"
"2017-06-14 15:25:09","scikit-learn"
"2017-06-14 15:54:22","scikit-learn"
"2017-06-14 17:02:22","scikit-learn"
"2017-06-14 17:39:24","scikit-learn"
"2017-06-14 18:01:32","scikit-learn"
"2017-06-14 18:23:37","scikit-learn"
"2017-06-14 19:34:58","scikit-learn"
"2017-06-14 20:08:35","scikit-learn"
"2017-06-14 20:42:43","scikit-learn"
"2017-06-14 22:06:43","scikit-learn"
"2017-06-14 23:20:50","scikit-learn"
"2017-06-15 00:07:38","scikit-learn"
"2017-06-15 04:13:40","scikit-learn"
"2017-06-15 06:05:03","scikit-learn"
"2017-06-15 08:05:11","scikit-learn"
"2017-06-15 11:34:08","scikit-learn"
"2017-06-15 12:21:24","scikit-learn"
"2017-06-15 16:02:09","scikit-learn"
"2017-06-15 18:04:31","scikit-learn"
"2017-06-15 19:06:54","scikit-learn"
"2017-06-15 19:51:50","scikit-learn"
"2017-06-15 21:22:31","scikit-learn"
"2017-06-16 02:12:51","scikit-learn"
"2017-06-16 02:24:06","scikit-learn"
"2017-06-16 05:02:46","scikit-learn"
"2017-06-16 06:17:23","scikit-learn"
"2017-06-16 09:58:13","scikit-learn"
"2017-06-16 15:08:00","scikit-learn"
"2017-06-16 17:05:26","scikit-learn"
"2017-06-16 18:19:15","scikit-learn"
"2017-06-16 22:58:43","scikit-learn"
"2017-06-17 06:29:16","scikit-learn"
"2017-06-17 06:54:54","scikit-learn"
"2017-06-17 16:18:08","scikit-learn"
"2017-06-17 17:29:58","scikit-learn"
"2017-06-17 20:58:58","scikit-learn"
"2017-06-17 22:33:08","scikit-learn"
"2017-06-18 03:03:10","scikit-learn"
"2017-06-18 05:23:55","scikit-learn"
"2017-06-18 07:56:26","scikit-learn"
"2017-06-18 13:09:18","scikit-learn"
"2017-06-18 14:32:55","scikit-learn"
"2017-06-18 15:54:28","scikit-learn"
"2017-06-18 18:45:41","scikit-learn"
"2017-06-19 02:26:25","scikit-learn"
"2017-06-19 05:31:08","scikit-learn"
"2017-06-19 10:59:51","scikit-learn"
"2017-06-19 12:47:33","scikit-learn"
"2017-06-19 13:27:53","scikit-learn"
